v_ee_x, v_ee_y, v_ee_z
-0.016511, -0.384281, 0.0623239
-0.0162567, -0.381881, 0.0624358
-0.0157955, -0.381353, 0.0632587
-0.0161699, -0.381704, 0.0637604
-0.0158008, -0.381127, 0.0645844
-0.0155564, -0.380006, 0.0650963
-0.0146387, -0.379309, 0.0660232
-0.0144796, -0.37941, 0.0668835
-0.0141013, -0.378754, 0.0675593
-0.014362, -0.377858, 0.0679341
-0.0143753, -0.377053, 0.0683189
-0.0148193, -0.375118, 0.0681867
-0.0146442, -0.374598, 0.0688889
-0.0139347, -0.373874, 0.0698033
-0.0119783, -0.372627, 0.0711912
-0.0133969, -0.371975, 0.0708934
-0.0137393, -0.369911, 0.070967
-0.0139467, -0.368512, 0.071041
-0.0142539, -0.370168, 0.0720665
-0.0142147, -0.368712, 0.0723961
-0.0131599, -0.365566, 0.0725824
-0.0131544, -0.364694, 0.0730619
-0.012999, -0.364678, 0.0738967
-0.0128757, -0.362921, 0.0740621
-0.0116698, -0.361657, 0.075034
-0.0114451, -0.361412, 0.0757855
-0.0122067, -0.361372, 0.0759488
-0.0126302, -0.360167, 0.076097
-0.0131993, -0.359441, 0.0762323
-0.012056, -0.357663, 0.0770193
-0.0106679, -0.356404, 0.0779784
-0.0116434, -0.355386, 0.0777104
-0.0123354, -0.354223, 0.077872
-0.0126311, -0.353421, 0.0780048
-0.0128391, -0.352975, 0.0783669
-0.012421, -0.351589, 0.0788663
-0.0124146, -0.35063, 0.0791968
-0.0121722, -0.349465, 0.0797338
-0.0121684, -0.348584, 0.0800102
-0.0110849, -0.34682, 0.0807141
-0.010529, -0.345463, 0.0811926
-0.0107441, -0.345374, 0.0817324
-0.0122076, -0.345464, 0.081641
-0.011308, -0.343197, 0.0820147
-0.00870184, -0.340758, 0.0832034
-0.00845704, -0.339658, 0.0836687
-0.0102907, -0.339667, 0.0834306
-0.0110732, -0.338436, 0.0833284
-0.0104887, -0.335569, 0.0831778
-0.00928218, -0.333924, 0.083838
-0.00978791, -0.335203, 0.0847102
-0.00987059, -0.334971, 0.0853814
-0.00908798, -0.333002, 0.0857723
-0.00728291, -0.329812, 0.086193
-0.00743203, -0.327893, 0.08604
-0.00827437, -0.328056, 0.0863449
-0.0087494, -0.328063, 0.0868593
-0.00667615, -0.326368, 0.0879544
-0.00579227, -0.324411, 0.0884203
-0.0067708, -0.322909, 0.0878374
-0.00821405, -0.322326, 0.0876166
-0.00880264, -0.321137, 0.0873915
-0.00734664, -0.318632, 0.0878423
-0.00679255, -0.317134, 0.0881745
-0.00649456, -0.316199, 0.0887951
-0.00551069, -0.315699, 0.0899731
-0.00465698, -0.315059, 0.0909203
-0.00513696, -0.313734, 0.090587
-0.00600624, -0.311069, 0.0896429
-0.00561691, -0.309672, 0.0898721
-0.00251, -0.309083, 0.0924345
-0.00221045, -0.307655, 0.0925802
-0.0032984, -0.305875, 0.0917574
-0.00376741, -0.304603, 0.0918236
-0.00304639, -0.303353, 0.0924162
-0.00245344, -0.302892, 0.0932251
-0.00223449, -0.301549, 0.0933547
-0.00123393, -0.299644, 0.093816
-0.000495719, -0.29851, 0.0946289
-0.000237543, -0.296865, 0.0947256
-0.000901342, -0.29524, 0.0942118
-0.000230242, -0.293899, 0.0947091
0.00233204, -0.292484, 0.096584
0.00235529, -0.290626, 0.0961836
0.000975636, -0.289853, 0.0954387
-5.93966e-05, -0.28845, 0.0949484
0.000843382, -0.286679, 0.0953616
0.00177016, -0.28509, 0.0959025
0.00274026, -0.283316, 0.0963274
0.00398809, -0.282107, 0.0972624
0.00447988, -0.28079, 0.0977601
0.00379885, -0.27953, 0.0972889
0.00287353, -0.278259, 0.0968276
0.00476315, -0.278468, 0.098844
0.00600045, -0.277862, 0.1005
0.00575397, -0.275653, 0.099532
0.00461883, -0.274638, 0.099436
0.00465565, -0.273464, 0.0998143
0.00587818, -0.272816, 0.101309
0.00607382, -0.271981, 0.101757
0.00708801, -0.270947, 0.102721
0.0077935, -0.270033, 0.103785
0.00769589, -0.269294, 0.10409
0.00566741, -0.268948, 0.103243
0.00669464, -0.267795, 0.104237
0.00859815, -0.26683, 0.106411
0.00849223, -0.265654, 0.106172
0.00761234, -0.264199, 0.105634
0.00662783, -0.263115, 0.105462
0.00735428, -0.262667, 0.106739
0.00819638, -0.261669, 0.107702
0.00916371, -0.260557, 0.108351
0.00998218, -0.259901, 0.109547
0.00860419, -0.259431, 0.109083
0.00725912, -0.257787, 0.107951
0.00905751, -0.256388, 0.109541
0.0120461, -0.255808, 0.113354
0.013927, -0.254524, 0.119094
0.0123629, -0.252775, 0.122798
0.00956842, -0.251149, 0.124911
0.0095538, -0.24964, 0.127751
0.009993, -0.247027, 0.130982
0.0099886, -0.244769, 0.13425
0.0104533, -0.244293, 0.139562
0.0106793, -0.244525, 0.144525
0.0110241, -0.24235, 0.147182
0.0119123, -0.239611, 0.148816
0.0147643, -0.2387, 0.153678
0.0154136, -0.237343, 0.156984
0.0144867, -0.2353, 0.15836
0.0133867, -0.233612, 0.160192
0.01327, -0.232595, 0.162746
0.01424, -0.231563, 0.166859
0.0140681, -0.230282, 0.169348
0.0118264, -0.22563, 0.165799
0.0122892, -0.223705, 0.166833
0.0132003, -0.225745, 0.173928
0.0120143, -0.22416, 0.176789
0.0101686, -0.221509, 0.176228
0.010892, -0.221158, 0.177265
0.0128913, -0.220463, 0.17887
0.0121447, -0.216949, 0.17658
0.0119771, -0.214324, 0.176408
0.0119927, -0.21424, 0.17969
0.0110355, -0.213267, 0.180432
0.010816, -0.210901, 0.179572
0.0116268, -0.208241, 0.179993
0.0124658, -0.204071, 0.178507
0.0136472, -0.198541, 0.176265
0.0143653, -0.195321, 0.17613
0.0154149, -0.191877, 0.177148
0.0162064, -0.187361, 0.176594
0.0169861, -0.183158, 0.175563
0.0181001, -0.178347, 0.174025
0.0195878, -0.17482, 0.173389
0.0203937, -0.172198, 0.173815
0.0204084, -0.168737, 0.173025
0.0211186, -0.165233, 0.17224
0.0218302, -0.160842, 0.170089
0.0226955, -0.156684, 0.168822
0.0219777, -0.154744, 0.167797
0.0237159, -0.151509, 0.16799
0.0256604, -0.146648, 0.166958
0.0256187, -0.142747, 0.164205
0.0261129, -0.140407, 0.163913
0.0279872, -0.138585, 0.165437
0.0285969, -0.134292, 0.163506
0.028502, -0.131041, 0.161415
0.027217, -0.129708, 0.159672
0.0265771, -0.126414, 0.157222
0.0278081, -0.124835, 0.157664
0.0288085, -0.122304, 0.158059
0.0294691, -0.120468, 0.158195
0.0294761, -0.118944, 0.159198
0.0294663, -0.117546, 0.159253
0.0286017, -0.116296, 0.158837
0.0292548, -0.114025, 0.157943
0.0282852, -0.112742, 0.156984
0.0275203, -0.110943, 0.15509
0.0278593, -0.109952, 0.155801
0.0293049, -0.106285, 0.155541
0.0298789, -0.104048, 0.154817
0.0296996, -0.102395, 0.154657
0.0283152, -0.102483, 0.154015
0.0299306, -0.0992093, 0.153744
0.0304018, -0.0968817, 0.153692
0.030587, -0.095135, 0.153575
0.030291, -0.0935402, 0.153422
0.0293129, -0.0930369, 0.152834
0.0289738, -0.0898495, 0.150366
0.0300679, -0.0872401, 0.150194
0.0308791, -0.0863715, 0.151366
0.0302214, -0.0852057, 0.151124
0.0299026, -0.0854683, 0.152157
0.0302343, -0.0820776, 0.150501
0.0289589, -0.0808572, 0.148917
0.0296469, -0.0797827, 0.149813
0.0285658, -0.0790618, 0.1499
0.0302414, -0.0761158, 0.150715
0.0294244, -0.0758594, 0.151053
0.0287643, -0.0738675, 0.149629
0.027419, -0.0740041, 0.149252
0.0291302, -0.0708726, 0.149601
0.0303469, -0.0683836, 0.149875
0.0298112, -0.0667383, 0.149625
0.0303543, -0.0650696, 0.149696
0.0299637, -0.0649201, 0.150719
0.0315055, -0.0609326, 0.150248
0.0300933, -0.0606954, 0.149758
0.0312636, -0.0583699, 0.150218
0.0311247, -0.0570493, 0.150529
0.0304294, -0.0551846, 0.150405
0.0318154, -0.0514566, 0.149983
0.0307161, -0.0507, 0.149815
0.0314949, -0.0482876, 0.149583
0.0300642, -0.0461797, 0.148307
0.0298043, -0.0460977, 0.149431
0.0302691, -0.0430011, 0.148025
0.0298498, -0.0403214, 0.146895
0.0297068, -0.0388756, 0.145914
0.0307042, -0.0358191, 0.14729
0.0309559, -0.0362566, 0.149763
0.0298685, -0.0349801, 0.149578
0.0310134, -0.0309039, 0.149258
0.0305121, -0.0302562, 0.14866
0.0314701, -0.0284377, 0.149775
0.0332818, -0.0238758, 0.149448
0.0314745, -0.023399, 0.149289
0.0314924, -0.0219927, 0.149368
0.03329, -0.018217, 0.149265
0.033897, -0.0162418, 0.149497
0.0324623, -0.0162126, 0.149329
0.0336564, -0.011865, 0.149081
0.0345186, -0.00851533, 0.147824
0.0330269, -0.00868938, 0.14827
0.0329225, -0.00724836, 0.147692
0.0342393, -0.00314062, 0.148469
0.0351875, -0.000788738, 0.147862
0.0329384, -0.000576543, 0.146278
0.0333456, 0.00218959, 0.145594
0.0350885, 0.0061785, 0.146419
0.0353995, 0.00716278, 0.148888
0.0329992, 0.00594748, 0.148215
0.0323773, 0.00773087, 0.147242
0.034972, 0.0133075, 0.145444
0.0365957, 0.0177041, 0.14596
0.0355734, 0.017504, 0.146627
0.0328389, 0.0164055, 0.14661
0.0332497, 0.0201225, 0.145657
0.0359997, 0.0246361, 0.146724
0.0373233, 0.0279444, 0.146451
0.0357328, 0.0279853, 0.146241
0.0355295, 0.029496, 0.145451
0.036397, 0.0315088, 0.145976
0.0378672, 0.0348745, 0.146283
0.03857, 0.0362495, 0.146061
0.0388066, 0.0378819, 0.145289
0.0405189, 0.0400927, 0.14525
0.0421191, 0.0432101, 0.145745
0.0430247, 0.0445417, 0.147733
0.042324, 0.0436775, 0.149847
0.041983, 0.0436806, 0.150262
0.0435776, 0.0462799, 0.14998
0.0459383, 0.0497363, 0.150114
0.0474419, 0.0523089, 0.151196
0.0477657, 0.0535953, 0.152528
0.0478267, 0.0539973, 0.154101
0.0485124, 0.0555465, 0.154434
0.049793, 0.0575594, 0.154369
0.050788, 0.0598073, 0.154446
0.0519095, 0.0618134, 0.155281
0.052482, 0.0636955, 0.156572
0.0538347, 0.0660477, 0.156126
0.0542357, 0.0672434, 0.15636
0.0551584, 0.0684434, 0.156468
0.055193, 0.0692981, 0.158075
0.0558271, 0.0713326, 0.158729
0.0569407, 0.0737961, 0.159008
0.0587516, 0.0763698, 0.159397
0.0589402, 0.0768849, 0.159273
0.0579182, 0.0767714, 0.160033
0.0577921, 0.0776495, 0.160161
0.0580307, 0.0788547, 0.161472
0.0586353, 0.0797059, 0.162111
0.0585695, 0.0804302, 0.162492
0.0584679, 0.0814223, 0.162934
0.0585846, 0.0816788, 0.162993
0.0585251, 0.082939, 0.163318
0.0574015, 0.0840257, 0.160794
0.055462, 0.0858908, 0.158855
0.054576, 0.0871303, 0.159448
0.0540203, 0.0893651, 0.159752
0.0514762, 0.0916314, 0.158684
0.0494972, 0.0938031, 0.155643
0.0469445, 0.0952654, 0.154032
0.0460109, 0.0968817, 0.152777
0.0445219, 0.0988777, 0.151394
0.0431962, 0.101122, 0.149775
0.0409589, 0.101631, 0.148032
0.0388107, 0.101858, 0.146755
0.0366494, 0.103486, 0.144817
0.0362072, 0.105896, 0.143863
0.0361224, 0.108938, 0.143253
0.0365251, 0.114219, 0.140302
0.0361659, 0.118716, 0.138574
0.0363436, 0.12011, 0.139912
0.0354447, 0.121322, 0.140761
0.0350098, 0.125536, 0.138451
0.036653, 0.130503, 0.139085
0.037933, 0.13355, 0.138847
0.0368175, 0.13642, 0.136308
0.0368874, 0.139297, 0.135977
0.0372882, 0.143042, 0.136078
0.0377135, 0.14682, 0.134545
0.0374631, 0.149084, 0.134942
0.0356393, 0.149167, 0.132803
0.0345941, 0.150304, 0.131261
0.0356491, 0.154566, 0.130351
0.0376282, 0.160209, 0.130767
0.0390556, 0.163974, 0.132264
0.0375691, 0.164894, 0.131767
0.0355911, 0.164457, 0.131252
0.0356904, 0.166835, 0.131175
0.0373388, 0.171887, 0.130031
0.0378816, 0.175225, 0.129562
0.0358832, 0.17559, 0.128525
0.0345621, 0.175572, 0.128317
0.0355312, 0.180436, 0.128053
0.0380303, 0.18505, 0.128865
0.0367893, 0.185469, 0.127982
0.0340121, 0.183341, 0.126901
0.03431, 0.187503, 0.126256
0.0368885, 0.195276, 0.126204
0.0376183, 0.197282, 0.127057
0.0355097, 0.194988, 0.12808
0.0359836, 0.196243, 0.127788
0.0359035, 0.199457, 0.127745
0.0359448, 0.201362, 0.127628
0.0367728, 0.205056, 0.128729
0.0380824, 0.207192, 0.130705
0.0362476, 0.207444, 0.12928
0.0363862, 0.212113, 0.125125
0.0360481, 0.21587, 0.123321
0.0356278, 0.215259, 0.124845
0.0364966, 0.218564, 0.125928
0.037217, 0.222041, 0.125685
0.0376599, 0.223389, 0.127464
0.0377391, 0.226342, 0.126846
0.0349533, 0.226338, 0.124756
0.0351552, 0.228658, 0.124828
0.0368717, 0.23167, 0.125118
0.036803, 0.232688, 0.125805
0.0364015, 0.235007, 0.124341
0.0334889, 0.234117, 0.123193
0.0338212, 0.235058, 0.124787
0.0343257, 0.237832, 0.124752
0.0325928, 0.238934, 0.122318
0.0320276, 0.241326, 0.121191
0.0312033, 0.241632, 0.121526
0.031843, 0.244001, 0.122351
0.0328139, 0.245808, 0.123939
0.0316512, 0.246168, 0.123693
0.0299307, 0.248345, 0.121295
0.0289396, 0.249305, 0.119618
0.0300726, 0.253272, 0.119158
0.0300441, 0.252889, 0.120259
0.0313182, 0.256517, 0.120753
0.0297581, 0.257568, 0.119764
0.0297183, 0.259644, 0.12057
0.0283695, 0.259636, 0.120037
0.029223, 0.263393, 0.119487
0.0289145, 0.26494, 0.118692
0.0283378, 0.26524, 0.118297
0.0273089, 0.264497, 0.119174
0.0264861, 0.266545, 0.117644
0.0251636, 0.270266, 0.113345
0.0249064, 0.272338, 0.112718
0.0259081, 0.272767, 0.114994
0.0262706, 0.274848, 0.115862
0.0256987, 0.277524, 0.114768
0.0255205, 0.279399, 0.11522
0.0250725, 0.280549, 0.11575
0.0251907, 0.283433, 0.115212
0.0240662, 0.284468, 0.114238
0.0243919, 0.287819, 0.11317
0.0242477, 0.289109, 0.112526
0.0241919, 0.290682, 0.111739
0.0227336, 0.292141, 0.109271
0.0231364, 0.296564, 0.107383
0.0231847, 0.298337, 0.107876
0.0222276, 0.296288, 0.109733
0.0214927, 0.29575, 0.11065
0.0214002, 0.297326, 0.110556
0.0217188, 0.301908, 0.109349
0.0207702, 0.303521, 0.107754
0.0196526, 0.30373, 0.107726
0.0191951, 0.304614, 0.106234
0.0194359, 0.306615, 0.106932
0.0196546, 0.309595, 0.106545
0.0173419, 0.31092, 0.103838
0.0165138, 0.313853, 0.101762
0.0179244, 0.31508, 0.103467
0.018492, 0.31605, 0.104879
0.017882, 0.318214, 0.104232
0.0170725, 0.320288, 0.103671
0.0163563, 0.321839, 0.102835
0.0158397, 0.323815, 0.100986
0.0140609, 0.323597, 0.0979731
0.0128623, 0.323922, 0.0969813
0.0137278, 0.325401, 0.0990431
0.0127373, 0.328232, 0.0971747
0.0112624, 0.330572, 0.093898
0.011434, 0.331494, 0.0949209
0.0122105, 0.331434, 0.0976098
0.0127048, 0.3344, 0.0980863
0.0119749, 0.336959, 0.0972645
0.0108601, 0.338148, 0.0956432
0.0110936, 0.341381, 0.0947112
0.0105548, 0.34424, 0.0926129
0.0103554, 0.345508, 0.0927015
0.0102235, 0.345586, 0.0945786
0.0086912, 0.347733, 0.091431
0.0072776, 0.351159, 0.0877473
0.00788773, 0.35229, 0.0883968
0.00762409, 0.350644, 0.0910885
0.00674815, 0.350486, 0.0909216
0.00587115, 0.352538, 0.0897945
0.00570199, 0.356764, 0.0880044
0.00521727, 0.358094, 0.0865316
0.0028044, 0.357761, 0.0835759
0.00283601, 0.360225, 0.0824486
0.00433841, 0.362766, 0.0848622
0.00316963, 0.364749, 0.0826343
0.000488928, 0.365809, 0.0795811
0.00085187, 0.366564, 0.0807306
0.00260478, 0.369248, 0.0836858
0.00251786, 0.370201, 0.0833776
0.000854386, 0.370913, 0.0822511
1.59752e-05, 0.372535, 0.0801806
-0.000800926, 0.375115, 0.0794493
-0.0018262, 0.374624, 0.0780136
-0.00258289, 0.372918, 0.0781587
-0.00259566, 0.375099, 0.0781808
-0.00389438, 0.378778, 0.0742913
-0.00597163, 0.379791, 0.0714052
-0.00587376, 0.378826, 0.072676
-0.00516025, 0.378984, 0.0750218
-0.00474384, 0.382407, 0.0747306
-0.00594521, 0.385245, 0.0728567
-0.00743809, 0.386439, 0.0713917
-0.00831717, 0.38763, 0.0701246
-0.00901176, 0.389317, 0.0689355
-0.00834524, 0.390174, 0.0683552
-0.00886907, 0.392777, 0.068005
-0.0103776, 0.39417, 0.06483
-0.0132193, 0.392209, 0.063339
-0.0128665, 0.390369, 0.0643752
-0.0118379, 0.392422, 0.0663332
-0.0111587, 0.39622, 0.0658825
-0.0129389, 0.396957, 0.0649041
-0.0144488, 0.396647, 0.0628527
-0.0155062, 0.397435, 0.0622094
-0.0150131, 0.400955, 0.0610785
-0.0144187, 0.402387, 0.0621988
-0.0155143, 0.403735, 0.0605915
-0.0184722, 0.404806, 0.0559927
-0.019851, 0.404808, 0.0545654
-0.0181317, 0.405908, 0.0567586
-0.017817, 0.408188, 0.0574225
-0.0192326, 0.407594, 0.0560686
-0.0213419, 0.405512, 0.0553182
-0.0218338, 0.406131, 0.0546191
-0.0221681, 0.410314, 0.0531192
-0.0230614, 0.411953, 0.0512787
-0.0226516, 0.41116, 0.0520314
-0.0229915, 0.410742, 0.0527901
-0.0243379, 0.412953, 0.0492154
-0.0260688, 0.415317, 0.046759
-0.0257443, 0.416023, 0.0452607
-0.0260163, 0.415905, 0.0465638
-0.0261154, 0.415743, 0.0463956
-0.0270243, 0.417719, 0.0463034
-0.0274501, 0.420034, 0.0447261
-0.0292466, 0.418409, 0.0435068
-0.0303862, 0.416406, 0.0425327
-0.0298561, 0.418313, 0.0430203
-0.0292857, 0.420689, 0.0443669
-0.0303039, 0.421236, 0.0421866
-0.0330642, 0.420575, 0.0387749
-0.0330878, 0.420692, 0.0370951
-0.0327357, 0.422804, 0.038464
-0.0321981, 0.424843, 0.0381495
-0.0335828, 0.426251, 0.0369396
-0.0346851, 0.42475, 0.0349146
-0.0353314, 0.425443, 0.0338495
-0.0358038, 0.428581, 0.033092
-0.0370925, 0.427783, 0.0317665
-0.0385244, 0.424297, 0.030587
-0.03831, 0.424002, 0.0304267
-0.0373585, 0.427018, 0.031145
-0.0385173, 0.429281, 0.0287645
-0.0397631, 0.428684, 0.0273103
-0.0399779, 0.427635, 0.0268832
-0.0391864, 0.429529, 0.0283102
-0.0391154, 0.433165, 0.0275877
-0.0401177, 0.433754, 0.0263128
-0.0409999, 0.430672, 0.0244422
-0.0414101, 0.430495, 0.0245202
-0.0418958, 0.433828, 0.0225948
-0.0433725, 0.4334, 0.0222995
-0.0444469, 0.429326, 0.0194519
-0.044436, 0.428925, 0.0193235
-0.0427426, 0.431854, 0.0198824
-0.0442307, 0.435123, 0.0184156
-0.0459622, 0.434124, 0.0160883
-0.0472, 0.431475, 0.0146301
-0.0457656, 0.432823, 0.015368
-0.0450132, 0.436575, 0.0150798
-0.0458968, 0.437155, 0.0137499
-0.0471066, 0.433703, 0.0130759
-0.0474665, 0.433222, 0.0126988
-0.0468651, 0.435715, 0.0129039
-0.047925, 0.435705, 0.0110774
-0.049236, 0.432673, 0.00877131
-0.0500627, 0.430982, 0.00785376
-0.0505765, 0.43387, 0.00601135
-0.0501152, 0.437039, 0.00573708
-0.0495034, 0.435167, 0.00656221
-0.0495195, 0.433092, 0.00653265
-0.050375, 0.435832, 0.00433745
-0.050945, 0.439032, 0.00360376
-0.0512356, 0.43815, 0.00221416
-0.0514702, 0.435164, 0.000598888
-0.0510177, 0.434437, 0.000799242
-0.0509148, 0.435215, 0.00150842
-0.0518271, 0.434032, -0.00145987
-0.0518492, 0.431494, -0.00278414
-0.0518451, 0.431769, -0.00280789
-0.0514234, 0.435274, -0.00223559
-0.0518863, 0.436216, -0.00354933
-0.0522081, 0.434878, -0.00605064
-0.0521481, 0.434784, -0.00615174
-0.0522959, 0.436529, -0.00669341
-0.0526888, 0.437546, -0.0075015
-0.0533027, 0.435765, -0.00987425
-0.0533106, 0.433856, -0.0114832
-0.0523506, 0.434203, -0.010855
-0.0523242, 0.434137, -0.0113622
-0.0517784, 0.43111, -0.0107236
-0.0525644, 0.430446, -0.0129749
-0.0531852, 0.432836, -0.0154944
-0.0520485, 0.434019, -0.01539
-0.0516955, 0.432222, -0.0166744
-0.0522643, 0.432284, -0.0177642
-0.0519366, 0.433992, -0.0175016
-0.0517113, 0.435837, -0.0180558
-0.0518813, 0.434445, -0.0205035
-0.0513787, 0.431749, -0.0215212
-0.0507808, 0.432783, -0.0214533
-0.0511031, 0.432673, -0.0226033
-0.0512471, 0.428993, -0.0239964
-0.050481, 0.42672, -0.0233381
-0.0502096, 0.428821, -0.0217819
-0.0509968, 0.431143, -0.0211356
-0.0519474, 0.430503, -0.0211614
-0.0524889, 0.428159, -0.0207642
-0.0531657, 0.428786, -0.0197191
-0.0542314, 0.431624, -0.0188125
-0.0548415, 0.431387, -0.0177134
-0.0550948, 0.427521, -0.016923
-0.0552604, 0.426398, -0.0159398
-0.0558734, 0.428344, -0.0151563
-0.0561442, 0.426901, -0.0177948
-0.0553011, 0.423062, -0.0205464
-0.0535831, 0.421369, -0.0217359
-0.0531827, 0.425179, -0.0215895
-0.0528546, 0.427361, -0.021407
-0.052014, 0.424117, -0.0222205
-0.0513188, 0.422225, -0.0240523
-0.051073, 0.424704, -0.0255036
-0.0512847, 0.426983, -0.0267671
-0.0512135, 0.425585, -0.0275835
-0.0505462, 0.422228, -0.0270393
-0.0498343, 0.421671, -0.0261553
-0.0502808, 0.423658, -0.0263111
-0.0505051, 0.421285, -0.0284385
-0.0505396, 0.416409, -0.0318433
-0.051191, 0.415892, -0.0354079
-0.052821, 0.419683, -0.0370538
-0.0541785, 0.420952, -0.0378165
-0.0552512, 0.418141, -0.0394295
-0.0560744, 0.415931, -0.0434838
-0.0577661, 0.417996, -0.0477065
-0.0594551, 0.420396, -0.050085
-0.0610528, 0.418398, -0.05223
-0.061852, 0.414417, -0.0546468
-0.0628909, 0.414189, -0.0557373
-0.0645436, 0.416027, -0.0561073
-0.0657193, 0.414228, -0.0578524
-0.0660627, 0.409727, -0.0596403
-0.0665666, 0.407606, -0.0600337
-0.0684936, 0.410254, -0.0606527
-0.0700343, 0.411973, -0.0619913
-0.070348, 0.409223, -0.0629048
-0.0692727, 0.406472, -0.0625854
-0.0687956, 0.40771, -0.0627514
-0.0687297, 0.409395, -0.0634046
-0.0676767, 0.408899, -0.0634963
-0.0658304, 0.406314, -0.0640477
-0.0639362, 0.405082, -0.0630728
-0.062741, 0.405605, -0.0623617
-0.0619582, 0.405248, -0.062104
-0.0605199, 0.402521, -0.0614701
-0.0590869, 0.40016, -0.0614921
-0.0579163, 0.399572, -0.0605301
-0.0577513, 0.400095, -0.0610895
-0.0572931, 0.400729, -0.0600166
-0.0552919, 0.399242, -0.0580891
-0.0547401, 0.397703, -0.0576735
-0.0544889, 0.397697, -0.0574139
-0.0544669, 0.397263, -0.0585817
-0.0532526, 0.397171, -0.0577358
-0.0529868, 0.397105, -0.0586776
-0.0527944, 0.395216, -0.0586126
-0.0518052, 0.393643, -0.0587374
-0.0512137, 0.393431, -0.0571501
-0.0507235, 0.393834, -0.0571646
-0.0500862, 0.392004, -0.0567152
-0.0486416, 0.388376, -0.0576794
-0.0488483, 0.38663, -0.0585459
-0.0484421, 0.38834, -0.0576645
-0.049197, 0.389536, -0.0572125
-0.0487601, 0.386535, -0.0584955
-0.0473212, 0.38417, -0.0583033
-0.0472834, 0.383569, -0.0593722
-0.0462222, 0.384602, -0.0577147
-0.0471011, 0.38443, -0.058004
-0.0469919, 0.382459, -0.0587552
-0.0474209, 0.381344, -0.0591616
-0.0474097, 0.381593, -0.0605735
-0.0478009, 0.38098, -0.061312
-0.0474055, 0.378919, -0.0629111
-0.0466509, 0.3778, -0.0618818
-0.046067, 0.375688, -0.0619663
-0.0456821, 0.374235, -0.0624712
-0.0456267, 0.372265, -0.0629478
-0.0442514, 0.370673, -0.0623238
-0.0441429, 0.370173, -0.0620753
-0.0449591, 0.370719, -0.0626916
-0.0451936, 0.368693, -0.0649192
-0.0447945, 0.366295, -0.0650913
-0.0446975, 0.365302, -0.0658128
-0.0449218, 0.365461, -0.0659169
-0.0445577, 0.364958, -0.0661715
-0.044691, 0.364213, -0.0674613
-0.0452359, 0.3621, -0.0696625
-0.0460565, 0.361882, -0.0711735
-0.046422, 0.361123, -0.0706573
-0.0458894, 0.359521, -0.0713827
-0.0454135, 0.356902, -0.0710647
-0.0448858, 0.356351, -0.0710464
-0.0449684, 0.355398, -0.071784
-0.0448888, 0.353433, -0.0731601
-0.0441058, 0.350683, -0.073927
-0.0429429, 0.348206, -0.0733392
-0.0432181, 0.347547, -0.0736432
-0.0451218, 0.347611, -0.0751923
-0.0450741, 0.346021, -0.0770423
-0.0443762, 0.344083, -0.0775116
-0.0424729, 0.342753, -0.0763188
-0.0428826, 0.34159, -0.0769514
-0.0442371, 0.341292, -0.0786561
-0.0441469, 0.339512, -0.0791464
-0.0442498, 0.337995, -0.0792718
