T1, T2, T3, T4, T5, T6, T7
-14.2732, -4.43898, -7.12471, -4.2912, -0.321148, -0.163767, 0.0323731
-14.5081, -4.61784, -7.20584, -4.20625, -0.32553, -0.168625, 0.0321592
-14.5273, -4.71964, -7.19978, -4.16832, -0.323682, -0.171803, 0.0318762
-14.3939, -4.73036, -7.13485, -4.19753, -0.31711, -0.171834, 0.0315602
-14.4077, -4.72784, -7.12875, -4.23177, -0.313524, -0.171558, 0.0312852
-14.5034, -4.80233, -7.15733, -4.21447, -0.313578, -0.17353, 0.031036
-14.5837, -4.8784, -7.17548, -4.19456, -0.312471, -0.17567, 0.0307739
-14.5699, -4.95999, -7.15734, -4.17573, -0.309687, -0.17773, 0.0304861
-14.5506, -5.07195, -7.13808, -4.13703, -0.307627, -0.180709, 0.0301925
-14.7575, -5.17095, -7.2099, -4.10002, -0.310261, -0.183396, 0.029967
-14.9105, -5.28873, -7.25644, -4.05714, -0.311174, -0.186166, 0.0297213
-14.9144, -5.33987, -7.24589, -4.05227, -0.30842, -0.1877, 0.0294357
-14.976, -5.36706, -7.26166, -4.06275, -0.307122, -0.188419, 0.0291692
-15.1699, -5.49815, -7.32655, -4.01176, -0.309518, -0.191434, 0.0289328
-15.3956, -5.65112, -7.40434, -3.93537, -0.313198, -0.195952, 0.0287016
-15.4018, -5.74509, -7.39259, -3.90046, -0.310906, -0.198763, 0.0284063
-15.319, -5.70137, -7.34833, -3.95753, -0.304911, -0.197505, 0.0280935
-15.4209, -5.74375, -7.37846, -3.96264, -0.304246, -0.198132, 0.027834
-15.7012, -5.83361, -7.48283, -3.92783, -0.30877, -0.200621, 0.0276276
-15.8415, -5.88632, -7.53036, -3.91561, -0.309722, -0.202378, 0.027373
-15.7828, -6.01627, -7.49102, -3.87193, -0.306271, -0.205067, 0.0270464
-15.7998, -6.09845, -7.48225, -3.83929, -0.303878, -0.207906, 0.0267475
-15.9089, -6.19341, -7.51472, -3.80618, -0.30425, -0.21035, 0.0264845
-15.8839, -6.26954, -7.49292, -3.78774, -0.301551, -0.212128, 0.0261747
-15.9193, -6.26353, -7.49872, -3.81219, -0.29948, -0.212345, 0.0258925
-16.0532, -6.40447, -7.54063, -3.755, -0.300988, -0.215543, 0.0256261
-16.167, -6.58297, -7.57097, -3.66039, -0.30229, -0.220877, 0.0253455
-16.1871, -6.68313, -7.56555, -3.61273, -0.300821, -0.224372, 0.0250431
-16.2619, -6.72412, -7.58511, -3.61537, -0.299749, -0.225003, 0.0247653
-16.5038, -6.74355, -7.67805, -3.62205, -0.303018, -0.22569, 0.0245438
-16.6948, -6.8368, -7.74505, -3.58658, -0.305352, -0.228098, 0.0242954
-16.7466, -6.90738, -7.75244, -3.56092, -0.303971, -0.230369, 0.0240003
-16.7051, -7.00091, -7.71962, -3.52603, -0.300586, -0.23292, 0.0236665
-16.8536, -7.11654, -7.76822, -3.4724, -0.3023, -0.236249, 0.0233967
-17.0701, -7.23014, -7.84861, -3.41836, -0.306181, -0.239536, 0.0231545
-17.1683, -7.34731, -7.87792, -3.36469, -0.307102, -0.242812, 0.0228719
-17.1315, -7.39798, -7.84885, -3.35146, -0.303574, -0.244536, 0.0225455
-17.0465, -7.39504, -7.79878, -3.37106, -0.297991, -0.244883, 0.0222036
-16.9784, -7.52808, -7.75717, -3.31018, -0.295256, -0.248476, 0.0218622
-17.0053, -7.66948, -7.75692, -3.23031, -0.295335, -0.253311, 0.0215536
-17.2098, -7.76819, -7.83276, -3.18239, -0.298796, -0.256339, 0.0213073
-17.3428, -7.73539, -7.88042, -3.22116, -0.298818, -0.255595, 0.0210472
-17.2773, -7.75225, -7.83956, -3.23029, -0.294305, -0.25618, 0.0207083
-17.2203, -7.85922, -7.80207, -3.18383, -0.291396, -0.259124, 0.0203691
-17.4476, -7.93361, -7.8857, -3.14898, -0.294694, -0.261644, 0.0201192
-17.7581, -8.02627, -8.00754, -3.1038, -0.30067, -0.26449, 0.0199043
-17.8464, -8.12693, -8.03226, -3.05698, -0.301148, -0.267434, 0.0196094
-17.817, -8.2292, -8.0045, -3.00698, -0.298571, -0.270552, 0.01927
-17.756, -8.30448, -7.96277, -2.97302, -0.294784, -0.273112, 0.0189191
-17.8217, -8.36605, -7.97777, -2.9484, -0.29417, -0.275125, 0.0186177
-18.0791, -8.39087, -8.07755, -2.94487, -0.29796, -0.276189, 0.0183837
-18.2618, -8.50669, -8.14511, -2.88708, -0.301372, -0.279447, 0.0181185
-18.2258, -8.65973, -8.11437, -2.79616, -0.299668, -0.284627, 0.0177681
-18.089, -8.74158, -8.04093, -2.75028, -0.294657, -0.287862, 0.0173902
-18.1189, -8.80198, -8.03926, -2.72596, -0.292982, -0.289688, 0.0170737
-18.2554, -8.80583, -8.08836, -2.73089, -0.294014, -0.290589, 0.0168008
-18.362, -8.8953, -8.12509, -2.68607, -0.295723, -0.293383, 0.0165121
-18.3954, -8.96372, -8.12833, -2.64905, -0.295151, -0.296072, 0.0161983
-18.3183, -8.99921, -8.07889, -2.62952, -0.290675, -0.29816, 0.0158342
-18.3314, -9.11052, -8.06959, -2.56809, -0.289521, -0.301678, 0.0155039
-18.5809, -9.21564, -8.16725, -2.50647, -0.294718, -0.305319, 0.0152599
-18.8389, -9.32956, -8.26786, -2.4424, -0.300016, -0.308908, 0.0150151
-18.9481, -9.40937, -8.30181, -2.39535, -0.301032, -0.311974, 0.0147169
-18.8156, -9.49589, -8.2269, -2.34726, -0.295778, -0.314928, 0.0143255
-18.8233, -9.47864, -8.21553, -2.35504, -0.292919, -0.315863, 0.0139971
-19.116, -9.51932, -8.33174, -2.33042, -0.298168, -0.317968, 0.0137642
-19.3062, -9.64571, -8.40438, -2.26355, -0.302257, -0.321447, 0.0134949
-19.288, -9.73097, -8.3818, -2.20233, -0.300494, -0.325381, 0.0131457
-19.1295, -9.78713, -8.2947, -2.17332, -0.294128, -0.327392, 0.0127465
-18.9651, -9.76304, -8.21011, -2.18844, -0.287618, -0.327848, 0.0123617
-19.0707, -9.82418, -8.24569, -2.15554, -0.288959, -0.330075, 0.0120651
-19.3218, -9.90906, -8.34711, -2.10661, -0.294432, -0.333026, 0.0118247
-19.431, -10.0009, -8.38255, -2.04523, -0.296152, -0.336716, 0.0115238
-19.2279, -10.022, -8.27777, -2.03111, -0.288943, -0.338285, 0.0111116
-19.2638, -10.0999, -8.27771, -1.97554, -0.288183, -0.341791, 0.0107808
-19.5761, -10.2085, -8.40579, -1.90959, -0.295409, -0.345465, 0.0105563
-19.7975, -10.3139, -8.49192, -1.8389, -0.300231, -0.349463, 0.0102926
-19.7995, -10.3436, -8.47788, -1.81949, -0.298104, -0.35116, 0.00995065
-19.6079, -10.424, -8.37631, -1.76086, -0.291921, -0.354654, 0.00953248
-19.5792, -10.4318, -8.34901, -1.74454, -0.289091, -0.356578, 0.00918197
-19.8746, -10.4202, -8.46854, -1.74262, -0.294273, -0.35791, 0.00895397
-20.1173, -10.5103, -8.56519, -1.69117, -0.2994, -0.360697, 0.00870101
-20.0223, -10.5906, -8.50725, -1.63069, -0.295787, -0.364304, 0.00831916
-19.8111, -10.6851, -8.39635, -1.55531, -0.289511, -0.368656, 0.00788976
-19.7779, -10.699, -8.36641, -1.54137, -0.286503, -0.370098, 0.00753618
-19.9569, -10.7808, -8.43471, -1.484, -0.290187, -0.373425, 0.00726589
-20.1251, -10.8027, -8.50135, -1.46585, -0.293448, -0.375115, 0.00699362
-20.043, -10.8522, -8.45072, -1.41701, -0.290305, -0.378379, 0.00662031
-19.8469, -10.8975, -8.34656, -1.37763, -0.28374, -0.380893, 0.00620467
-19.9895, -10.9426, -8.3947, -1.32804, -0.285716, -0.384382, 0.00590895
-20.318, -10.9897, -8.52968, -1.2927, -0.292529, -0.386823, 0.00568908
-20.4755, -11.0234, -8.58914, -1.2598, -0.295415, -0.389247, 0.00540944
-20.3034, -11.1289, -8.49538, -1.18464, -0.290236, -0.393041, 0.00499018
-20.2453, -11.1593, -8.44958, -1.14686, -0.28642, -0.395699, 0.00461551
-20.4458, -11.2842, -8.52605, -1.05826, -0.291022, -0.400289, 0.00434106
-20.6498, -11.3176, -8.60834, -1.02524, -0.295442, -0.402699, 0.00407702
-20.6623, -11.4085, -8.60123, -0.94778, -0.295454, -0.407025, 0.00374183
-20.4747, -11.41, -8.4978, -0.927567, -0.288376, -0.408737, 0.00332154
-20.3648, -11.3827, -8.43022, -0.912166, -0.283312, -0.410809, 0.00293037
-20.4623, -11.3645, -8.46186, -0.909012, -0.284083, -0.411934, 0.0026317
-20.6539, -11.4133, -8.53923, -0.863158, -0.28861, -0.414894, 0.00236868
-20.6535, -11.5382, -8.52939, -0.77266, -0.289216, -0.419306, 0.0020333
-20.6115, -11.559, -8.48912, -0.73952, -0.285586, -0.421595, 0.00165793
-20.6433, -11.6172, -8.48756, -0.683688, -0.28519, -0.424855, 0.00132098
-20.7974, -11.6562, -8.54627, -0.644428, -0.288374, -0.427373, 0.00104098
-20.9537, -11.7385, -8.60831, -0.578846, -0.292534, -0.430895, 0.000767253
-20.8938, -11.6936, -8.56287, -0.573603, -0.288611, -0.432444, 0.000397458
-20.7916, -11.6791, -8.49418, -0.555325, -0.283182, -0.434191, -1.75271e-06
-20.8831, -11.7546, -8.52022, -0.487681, -0.284605, -0.437927, -0.000313462
-21.0561, -11.7432, -8.5875, -0.464377, -0.288095, -0.44032, -0.000586902
-21.0706, -11.7587, -8.5835, -0.435502, -0.28787, -0.442303, -0.000908965
-21.0821, -11.8164, -8.56647, -0.382341, -0.285888, -0.445145, -0.00126782
-20.9375, -11.8266, -8.4813, -0.346941, -0.280339, -0.447474, -0.00167206
-20.8696, -11.8475, -8.43749, -0.300655, -0.27812, -0.450563, -0.00203624
-21.003, -11.9524, -8.49114, -0.21653, -0.282506, -0.454828, -0.00231392
-21.1187, -11.9722, -8.53279, -0.178656, -0.284926, -0.457413, -0.00259846
-21.0886, -11.968, -8.49744, -0.150318, -0.281787, -0.459549, -0.00297303
-21.0471, -12.0412, -8.46113, -0.0780006, -0.279823, -0.463298, -0.00333567
-21.1129, -12.0691, -8.47898, -0.0271727, -0.281154, -0.466541, -0.00364701
-21.2284, -12.022, -8.52062, -0.0332914, -0.282878, -0.467189, -0.00392515
-21.3659, -12.0959, -8.56408, 0.0298476, -0.284823, -0.470394, -0.0042285
-21.239, -12.1713, -8.48624, 0.114694, -0.280649, -0.474805, -0.00463304
-21.1323, -12.1062, -8.41865, 0.119222, -0.275847, -0.476277, -0.00501361
-21.1862, -12.0759, -8.43216, 0.125163, -0.276397, -0.47728, -0.00532139
-21.3246, -12.1362, -8.48338, 0.182108, -0.279601, -0.480284, -0.00559573
-21.4225, -12.1259, -8.50408, 0.212543, -0.279318, -0.482738, -0.00591514
-21.2328, -12.0638, -8.39537, 0.216831, -0.27201, -0.483908, -0.00633385
-21.0099, -12.117, -8.28108, 0.282052, -0.266602, -0.487067, -0.00675052
-21.1918, -12.1935, -8.35538, 0.352528, -0.27178, -0.490734, -0.00700736
-21.5062, -12.2192, -8.48586, 0.389951, -0.278842, -0.493177, -0.00721836
-21.4329, -12.2097, -8.43005, 0.409532, -0.274565, -0.494376, -0.00759667
-21.2243, -12.2326, -8.31542, 0.461984, -0.268116, -0.497136, -0.00801671
-21.2041, -12.3056, -8.29554, 0.544102, -0.26832, -0.501343, -0.00835151
-21.5074, -12.3117, -8.42279, 0.578293, -0.27552, -0.503922, -0.00856337
-21.6841, -12.2778, -8.48203, 0.58713, -0.277379, -0.505214, -0.00883999
-21.4544, -12.2367, -8.35345, 0.600854, -0.269123, -0.506276, -0.00927002
-21.1976, -12.2239, -8.21749, 0.639265, -0.261586, -0.508544, -0.00970292
-21.3786, -12.2675, -8.28701, 0.693589, -0.265801, -0.511578, -0.00996553
-21.6355, -12.271, -8.38977, 0.719035, -0.271082, -0.51342, -0.0101885
-21.5828, -12.2478, -8.34289, 0.74507, -0.267593, -0.515257, -0.0105566
-21.2304, -12.2198, -8.16031, 0.780607, -0.257283, -0.517348, -0.0110284
-21.0436, -12.2023, -8.0569, 0.81945, -0.25162, -0.519785, -0.0114249
-21.3611, -12.2321, -8.19011, 0.855085, -0.259048, -0.521902, -0.0116228
-21.6646, -12.2572, -8.31652, 0.886786, -0.266025, -0.523771, -0.0118265
-21.4492, -12.2411, -8.19606, 0.919902, -0.258947, -0.525548, -0.0122496
-21.1917, -12.2249, -8.05518, 0.960124, -0.250723, -0.527777, -0.0126825
-21.3031, -12.2523, -8.09033, 1.00745, -0.252789, -0.530335, -0.0129675
-21.6231, -12.2656, -8.22446, 1.03809, -0.260252, -0.532397, -0.0131588
-21.6458, -12.264, -8.21478, 1.07835, -0.25938, -0.534835, -0.0134799
-21.3156, -12.2218, -8.04125, 1.1143, -0.249647, -0.537071, -0.0139384
-21.1814, -12.1658, -7.95642, 1.13647, -0.244267, -0.538973, -0.0143224
-21.42, -12.1395, -8.04963, 1.14286, -0.248849, -0.539817, -0.0145508
-21.6166, -12.1433, -8.12555, 1.16473, -0.252888, -0.541086, -0.0147828
-21.4312, -12.1471, -8.01938, 1.20957, -0.246909, -0.543172, -0.0151868
-21.1501, -12.1028, -7.86505, 1.24034, -0.237703, -0.545047, -0.015624
-21.0679, -12.0806, -7.80636, 1.26773, -0.23397, -0.546626, -0.0159744
-21.2725, -12.0847, -7.889, 1.29469, -0.238991, -0.54825, -0.0162039
-21.4135, -12.1155, -7.94287, 1.34415, -0.242832, -0.550818, -0.0164514
-21.2356, -12.1273, -7.8395, 1.411, -0.237387, -0.554315, -0.0168503
-21.1275, -12.1188, -7.76458, 1.4755, -0.232999, -0.558248, -0.0172216
-21.2735, -12.1697, -7.81654, 1.55442, -0.236722, -0.562582, -0.0174797
-21.417, -12.2282, -7.87424, 1.64088, -0.241763, -0.567278, -0.0177232
-21.4325, -12.2811, -7.86301, 1.73099, -0.241941, -0.571956, -0.0180419
-21.2501, -12.3092, -7.75689, 1.82097, -0.236644, -0.57662, -0.0184439
-21.1186, -12.3539, -7.67734, 1.91887, -0.233218, -0.581597, -0.0188165
-21.2104, -12.4231, -7.70888, 2.01351, -0.236601, -0.586378, -0.0190817
-21.2939, -12.5166, -7.74076, 2.12085, -0.240632, -0.591501, -0.0193377
-21.2942, -12.5951, -7.72289, 2.22783, -0.240687, -0.596616, -0.0196651
-21.0937, -12.6306, -7.61148, 2.33044, -0.235656, -0.601779, -0.0200611
-20.8526, -12.6745, -7.48608, 2.44038, -0.230577, -0.607154, -0.0204637
-20.8957, -12.7641, -7.50031, 2.55315, -0.233879, -0.612496, -0.0207328
-21.1489, -12.8794, -7.60952, 2.66777, -0.241972, -0.617901, -0.0209267
-21.0748, -12.9514, -7.55613, 2.78167, -0.240002, -0.623277, -0.0212716
-20.8245, -13.0029, -7.42331, 2.9007, -0.234201, -0.628935, -0.0216804
-20.7324, -13.0779, -7.37215, 3.02077, -0.23383, -0.634562, -0.0220126
-20.9291, -13.1794, -7.4572, 3.13664, -0.240964, -0.640082, -0.0222253
-21.1415, -13.28, -7.54144, 3.2532, -0.247009, -0.64564, -0.0224451
-20.9306, -13.3289, -7.4256, 3.37087, -0.241929, -0.651193, -0.0228377
-20.5648, -13.3828, -7.24368, 3.50187, -0.234126, -0.657138, -0.023273
-20.6436, -13.4715, -7.26959, 3.6242, -0.237582, -0.662939, -0.0235358
-20.8685, -13.5909, -7.36973, 3.75094, -0.245855, -0.668786, -0.0237305
-20.8768, -13.6889, -7.3605, 3.88355, -0.247253, -0.674841, -0.0240316
-20.5835, -13.7361, -7.20976, 4.01247, -0.240844, -0.680767, -0.0244427
-20.2604, -13.7949, -7.04935, 4.15054, -0.234482, -0.687006, -0.0248528
-20.3231, -13.8921, -7.07247, 4.28231, -0.238447, -0.693126, -0.0251062
-20.5744, -14.0228, -7.18511, 4.42133, -0.247514, -0.699582, -0.0252815
-20.488, -14.1248, -7.13757, 4.56523, -0.247648, -0.705892, -0.0256038
-20.1652, -14.1981, -6.97641, 4.71404, -0.241234, -0.712417, -0.0260188
-20.0648, -14.2945, -6.91889, 4.86057, -0.240364, -0.718917, -0.0263455
-20.2331, -14.413, -6.99241, 4.99919, -0.24721, -0.725224, -0.0265503
-20.3886, -14.4913, -7.05607, 5.10869, -0.252704, -0.730079, -0.026763
-20.2058, -14.4349, -6.95175, 5.14718, -0.24703, -0.73138, -0.0271183
-19.9288, -14.4217, -6.8063, 5.19677, -0.239297, -0.732158, -0.0275096
-19.8812, -14.4033, -6.76752, 5.2196, -0.236977, -0.731835, -0.0278061
-19.9727, -14.372, -6.79741, 5.22053, -0.238614, -0.730664, -0.0280269
-19.9291, -14.3081, -6.76172, 5.20952, -0.236276, -0.728876, -0.0283039
-19.8369, -14.225, -6.69496, 5.20546, -0.231482, -0.727958, -0.0286208
-19.6467, -14.1436, -6.58473, 5.21736, -0.224824, -0.727903, -0.0289668
-19.4683, -14.0519, -6.48292, 5.22605, -0.219064, -0.727939, -0.0293029
-19.3799, -13.9364, -6.42647, 5.21115, -0.215978, -0.727035, -0.0295872
-19.4668, -13.8175, -6.4433, 5.17778, -0.215641, -0.725442, -0.0298198
-19.4847, -13.6783, -6.42336, 5.1281, -0.212463, -0.722844, -0.0300816
-19.2897, -13.5765, -6.30765, 5.11698, -0.204827, -0.721626, -0.0304277
-19.074, -13.5182, -6.19032, 5.12939, -0.198224, -0.721222, -0.0307686
-19.1618, -13.4419, -6.21106, 5.1102, -0.198519, -0.719916, -0.030989
-19.3193, -13.4056, -6.26324, 5.11155, -0.200604, -0.719582, -0.0311905
-19.3046, -13.3861, -6.23696, 5.15071, -0.199147, -0.721142, -0.031463
-19.0612, -13.2617, -6.09944, 5.13788, -0.19056, -0.720216, -0.0318209
-18.8907, -13.1517, -5.99846, 5.11627, -0.184022, -0.718565, -0.0321387
-19.0053, -13.1297, -6.03221, 5.13292, -0.185457, -0.718986, -0.0323484
-19.1398, -13.0487, -6.07071, 5.11172, -0.186379, -0.717942, -0.0325546
-19.0119, -12.921, -5.98651, 5.07326, -0.180268, -0.715558, -0.0328584
-18.748, -12.8025, -5.84066, 5.05398, -0.171143, -0.713972, -0.0332137
-18.69, -12.655, -5.78568, 5.00958, -0.166346, -0.711956, -0.0334921
-18.5969, -12.6786, -5.72852, 5.06287, -0.163652, -0.713495, -0.0337721
-18.5089, -12.593, -5.66679, 5.05904, -0.159631, -0.713086, -0.0340499
-18.4625, -12.4981, -5.62583, 5.04197, -0.156797, -0.71203, -0.0343059
-18.4398, -12.505, -5.6018, 5.06671, -0.155624, -0.711984, -0.0345545
-18.323, -12.4063, -5.52316, 5.05669, -0.150182, -0.711255, -0.0348475
-18.2823, -12.4259, -5.48897, 5.099, -0.148391, -0.71222, -0.0351021
-18.1796, -12.3426, -5.42139, 5.08885, -0.143976, -0.711185, -0.0353777
-18.2148, -12.2888, -5.41726, 5.08867, -0.143078, -0.710821, -0.0356003
-18.2627, -12.2468, -5.41927, 5.08985, -0.142553, -0.710345, -0.0358248
-18.1747, -12.1633, -5.35371, 5.08639, -0.13781, -0.709867, -0.0361043
-18.0388, -12.1244, -5.27167, 5.10468, -0.132812, -0.709882, -0.0363936
-17.9367, -12.0007, -5.2009, 5.06817, -0.127565, -0.707697, -0.0366624
-18.0034, -11.949, -5.21018, 5.05891, -0.127091, -0.706728, -0.036869
-18.0334, -11.895, -5.20349, 5.04849, -0.125861, -0.705561, -0.0370914
-17.9441, -11.8556, -5.14344, 5.06632, -0.122204, -0.705752, -0.0373615
-17.6986, -11.8258, -5.01649, 5.09471, -0.115348, -0.705872, -0.0376771
-17.6062, -11.8227, -4.95848, 5.13085, -0.112156, -0.706643, -0.0379361
-17.4994, -11.6975, -4.88566, 5.09781, -0.106844, -0.70472, -0.0382003
-17.3772, -11.622, -4.80951, 5.0845, -0.101739, -0.703075, -0.0384719
-17.3658, -11.6172, -4.79111, 5.10974, -0.100899, -0.703391, -0.038689
-17.312, -11.6186, -4.7552, 5.14545, -0.0994468, -0.704178, -0.0389204
-17.2195, -11.6017, -4.69663, 5.17333, -0.0960518, -0.704561, -0.0391736
-17.0882, -11.54, -4.6156, 5.17214, -0.0905996, -0.703472, -0.0394453
-17.0323, -11.5404, -4.576, 5.20711, -0.0885534, -0.704144, -0.0396837
-16.9575, -11.5146, -4.52917, 5.21962, -0.0860184, -0.703548, -0.0399164
-17.0313, -11.4858, -4.54379, 5.22595, -0.0861475, -0.70322, -0.0401018
-16.9856, -11.4492, -4.50383, 5.23308, -0.0831748, -0.70258, -0.0403317
-16.8909, -11.4152, -4.44205, 5.25242, -0.0792722, -0.702585, -0.0405884
-16.7689, -11.3284, -4.36715, 5.23233, -0.0741855, -0.700561, -0.0408414
-16.7188, -11.2834, -4.3279, 5.22869, -0.071446, -0.699206, -0.0410658
-16.7348, -11.2676, -4.31768, 5.24167, -0.0702684, -0.698845, -0.0412656
-16.6899, -11.2888, -4.2854, 5.28254, -0.0687112, -0.69953, -0.0414861
-16.5216, -11.3128, -4.20135, 5.33529, -0.064864, -0.700472, -0.0417469
-16.3302, -11.2513, -4.10096, 5.33442, -0.0590882, -0.698976, -0.0420152
-16.3804, -11.1303, -4.09692, 5.27788, -0.0567703, -0.69558, -0.0422038
-16.2997, -11.1451, -4.04803, 5.31241, -0.0540063, -0.695745, -0.0424294
-16.0844, -11.1356, -3.93947, 5.35224, -0.0482818, -0.696204, -0.0427062
-15.8499, -11.1239, -3.8242, 5.39296, -0.0423755, -0.696653, -0.0429795
-15.83, -11.1581, -3.80961, 5.42181, -0.0421076, -0.69609, -0.0431676
-15.8951, -11.1275, -3.82231, 5.4179, -0.042108, -0.694821, -0.0433376
-15.8676, -11.1052, -3.7956, 5.42272, -0.0401353, -0.693626, -0.043537
-15.6095, -11.0836, -3.66556, 5.44672, -0.0325027, -0.692773, -0.0438289
-15.3756, -11.0735, -3.5527, 5.48369, -0.0267201, -0.692868, -0.0440896
-15.4978, -11.0816, -3.59373, 5.4944, -0.0285545, -0.692112, -0.0442332
-15.5113, -11.0185, -3.58246, 5.47382, -0.026989, -0.690009, -0.0444109
-15.4821, -11.069, -3.56133, 5.51711, -0.0260538, -0.690124, -0.0446051
-15.2863, -11.0386, -3.45917, 5.5376, -0.0198942, -0.689525, -0.0448618
-15.2199, -11.0951, -3.4264, 5.58606, -0.0188951, -0.689726, -0.0450571
-15.1944, -10.9828, -3.39284, 5.53423, -0.0152908, -0.685941, -0.0452535
-15.1645, -10.9593, -3.36516, 5.53133, -0.0129655, -0.684135, -0.0454429
-15.0743, -11.0235, -3.31942, 5.58047, -0.010764, -0.684059, -0.0456525
-14.7957, -11.0381, -3.19239, 5.64037, -0.00481641, -0.685165, -0.0459187
-14.7493, -11.1303, -3.17089, 5.70142, -0.00448507, -0.685623, -0.0460984
-14.7477, -11.1409, -3.16321, 5.72243, -0.00436334, -0.684926, -0.0462651
-14.6857, -11.1485, -3.12681, 5.74054, -0.00220841, -0.683778, -0.0464538
-14.5882, -11.1308, -3.07254, 5.74567, 0.00122533, -0.681972, -0.0466643
-14.4219, -11.1447, -2.99468, 5.77557, 0.005137, -0.68108, -0.0468799
-14.2862, -11.0903, -2.9202, 5.7621, 0.0102339, -0.678431, -0.0471014
-14.1696, -11.0778, -2.86032, 5.76902, 0.0138292, -0.676549, -0.0472983
-14.0417, -11.1162, -2.79862, 5.8048, 0.0171236, -0.67578, -0.0475083
-13.8184, -11.1854, -2.70203, 5.87042, 0.0213951, -0.676198, -0.0477386
-13.7217, -11.1903, -2.65555, 5.87979, 0.0238331, -0.674163, -0.0479191
-13.7772, -11.0898, -2.65993, 5.81705, 0.0254627, -0.669532, -0.0480673
-13.7127, -11.1557, -2.62836, 5.85466, 0.0271221, -0.668581, -0.0482405
-13.6243, -11.2232, -2.58709, 5.90957, 0.0289023, -0.668911, -0.0484267
-13.4177, -11.265, -2.49624, 5.95976, 0.0332028, -0.668776, -0.0486446
-13.2895, -11.3478, -2.44202, 6.01194, 0.0354826, -0.668168, -0.0488366
-13.3573, -11.3089, -2.46071, 5.98233, 0.0352487, -0.664887, -0.0489608
-13.2735, -11.3273, -2.4163, 5.99282, 0.0383103, -0.662647, -0.0491429
-13.15, -11.3407, -2.35512, 6.00704, 0.0422018, -0.660654, -0.0493376
-12.9972, -11.3616, -2.29057, 6.02372, 0.0451376, -0.658534, -0.0495223
-12.9, -11.3747, -2.24065, 6.03325, 0.0485378, -0.656326, -0.0497045
-12.94, -11.4385, -2.25414, 6.06134, 0.047879, -0.655173, -0.0498337
-12.9113, -11.5433, -2.24455, 6.1187, 0.0476238, -0.655059, -0.0499832
-12.6681, -11.509, -2.13202, 6.11167, 0.0545205, -0.651758, -0.0502111
-12.538, -11.4515, -2.06466, 6.07759, 0.0595091, -0.64744, -0.0503971
-12.5231, -11.567, -2.06491, 6.12371, 0.0586041, -0.64622, -0.05053
-12.4227, -11.6337, -2.02395, 6.1669, 0.0602367, -0.645543, -0.0506932
-12.2262, -11.744, -1.9451, 6.23266, 0.0638159, -0.645066, -0.0508938
-12.0856, -11.7993, -1.88747, 6.26317, 0.0665389, -0.643254, -0.0510686
-11.9371, -11.8301, -1.82461, 6.2779, 0.0698779, -0.640676, -0.0512443
-11.8373, -11.8779, -1.78042, 6.29514, 0.0725975, -0.638217, -0.0514088
-11.8832, -11.9123, -1.79617, 6.29502, 0.0721887, -0.635398, -0.0515225
-11.7698, -11.9136, -1.74447, 6.28615, 0.0755511, -0.631814, -0.0516873
-11.5808, -12.0026, -1.67044, 6.32941, 0.0790437, -0.630016, -0.0518713
-11.4461, -12.1107, -1.61909, 6.38837, 0.0811835, -0.629397, -0.0520389
-11.3252, -12.1781, -1.56966, 6.41395, 0.0839567, -0.627016, -0.0521991
-11.2536, -12.0527, -1.52267, 6.32388, 0.0889272, -0.619856, -0.0523518
-11.1875, -12.1281, -1.49832, 6.34047, 0.0902558, -0.616869, -0.0524903
-11.0676, -12.2665, -1.45862, 6.40602, 0.0913756, -0.616298, -0.0526404
-10.8771, -12.3863, -1.38772, 6.47035, 0.094358, -0.615487, -0.0528175
-10.6824, -12.4803, -1.31412, 6.50905, 0.097858, -0.613071, -0.0529941
-10.7562, -12.4979, -1.34343, 6.48474, 0.0968348, -0.608938, -0.0530782
