q1, q2, q3, q4, q5, q6, q7
0.506137, 0.922948, 0.157562, -1.23591, 0.000163369, 0.644355, 8.47884e-05
0.506881, 0.924583, 0.156855, -1.23469, 0.000164232, 0.644353, 8.48483e-05
0.50764, 0.926219, 0.156131, -1.23349, 0.000163848, 0.644361, 8.50281e-05
0.508384, 0.927844, 0.155401, -1.2323, 0.000164615, 0.644358, 8.49682e-05
0.509102, 0.929463, 0.154663, -1.23109, 0.000164328, 0.644362, 8.48483e-05
0.509841, 0.931075, 0.153922, -1.22991, 0.000163944, 0.644362, 8.50281e-05
0.510562, 0.93268, 0.153191, -1.22873, 0.000163561, 0.644364, 8.49682e-05
0.511257, 0.934275, 0.152428, -1.22756, 0.000163848, 0.644363, 8.48483e-05
0.511976, 0.935854, 0.151665, -1.22639, 0.000162985, 0.644366, 8.50281e-05
0.512685, 0.937421, 0.150912, -1.22522, 0.000163944, 0.644366, 8.49682e-05
0.513365, 0.938986, 0.150137, -1.22409, 0.000164136, 0.644368, 8.48483e-05
0.514065, 0.940552, 0.149366, -1.22299, 0.00016404, 0.644368, 8.52078e-05
0.514749, 0.94212, 0.14859, -1.22189, 0.000163273, 0.644367, 8.48483e-05
0.515402, 0.943669, 0.14779, -1.22077, 0.000164328, 0.644368, 8.49682e-05
0.516072, 0.945214, 0.147005, -1.21968, 0.000164232, 0.644371, 8.50281e-05
0.516739, 0.946753, 0.146202, -1.2186, 0.000164519, 0.644371, 8.47884e-05
0.517366, 0.948299, 0.145391, -1.21754, 0.000163752, 0.644371, 8.47884e-05
0.518006, 0.94983, 0.144599, -1.2165, 0.00016404, 0.644378, 8.50281e-05
0.518661, 0.951358, 0.143803, -1.21547, 0.000164232, 0.644377, 8.47884e-05
0.519279, 0.952875, 0.142984, -1.21444, 0.000164136, 0.644386, 8.47884e-05
0.519878, 0.954378, 0.142157, -1.21345, 0.000163944, 0.64439, 8.50281e-05
0.520501, 0.955879, 0.141345, -1.21244, 0.000163944, 0.644395, 8.48483e-05
0.521112, 0.957367, 0.140523, -1.21144, 0.000163944, 0.6444, 8.47884e-05
0.521681, 0.958868, 0.139693, -1.21046, 0.000163657, 0.644408, 8.50281e-05
0.522258, 0.960351, 0.138858, -1.20951, 0.000164136, 0.644421, 8.47884e-05
0.522858, 0.961839, 0.138043, -1.20854, 0.000163944, 0.644425, 8.48483e-05
0.523436, 0.963292, 0.137222, -1.20759, 0.00016404, 0.644441, 8.50281e-05
0.523984, 0.964765, 0.136381, -1.20667, 0.000164519, 0.64445, 8.47884e-05
0.524546, 0.966229, 0.135549, -1.20576, 0.000163944, 0.644465, 8.48483e-05
0.525114, 0.967701, 0.134704, -1.20486, 0.00016404, 0.644472, 8.52078e-05
0.525644, 0.96916, 0.133858, -1.20399, 0.000163369, 0.644493, 8.48483e-05
0.526158, 0.970601, 0.133015, -1.20313, 0.000165095, 0.644505, 8.48483e-05
0.526685, 0.972041, 0.132181, -1.20227, 0.000164519, 0.644514, 8.50281e-05
0.527237, 0.973461, 0.131351, -1.20142, 0.000165286, 0.644531, 8.47884e-05
0.527747, 0.97489, 0.130493, -1.20058, 0.000164328, 0.644543, 8.48483e-05
0.528227, 0.97629, 0.129633, -1.19973, 0.000164615, 0.644557, 8.50281e-05
0.528715, 0.977696, 0.128799, -1.1989, 0.000164519, 0.644576, 8.47884e-05
0.529226, 0.979105, 0.127965, -1.19813, 0.000164519, 0.644603, 8.48483e-05
0.529712, 0.980493, 0.127109, -1.19734, 0.000164615, 0.644622, 8.50281e-05
0.530148, 0.98187, 0.126229, -1.19657, 0.000164615, 0.644645, 8.47884e-05
0.530587, 0.983243, 0.125377, -1.19581, 0.000164519, 0.644666, 8.48483e-05
0.531056, 0.98462, 0.124555, -1.19508, 0.000164424, 0.644693, 8.50281e-05
0.531527, 0.985998, 0.123703, -1.19438, 0.000164615, 0.644713, 8.48483e-05
0.531944, 0.987373, 0.12281, -1.19367, 0.000164711, 0.644727, 8.47884e-05
0.532324, 0.988723, 0.121916, -1.19299, 0.000164615, 0.644754, 8.49682e-05
0.532717, 0.990067, 0.121061, -1.19231, 0.000165191, 0.644771, 8.46685e-05
0.533124, 0.991396, 0.120223, -1.19166, 0.000164519, 0.644798, 8.5088e-05
0.533519, 0.992721, 0.119341, -1.19101, 0.000164424, 0.644827, 8.50281e-05
0.533871, 0.994035, 0.118428, -1.19037, 0.000164328, 0.64486, 8.48483e-05
0.534196, 0.995343, 0.117537, -1.18974, 0.000164519, 0.644885, 8.50281e-05
0.53453, 0.99665, 0.116685, -1.18913, 0.000164328, 0.644921, 8.49082e-05
0.534873, 0.997959, 0.115846, -1.18853, 0.000164711, 0.644947, 8.47884e-05
0.535198, 0.999254, 0.114953, -1.18797, 0.000164424, 0.644985, 8.50281e-05
0.535507, 1.00054, 0.114046, -1.1874, 0.000164232, 0.645007, 8.48483e-05
0.535813, 1.00179, 0.113155, -1.18684, 0.000164519, 0.645039, 8.49682e-05
0.536106, 1.00306, 0.112281, -1.1863, 0.000164807, 0.645067, 8.50281e-05
0.536382, 1.00434, 0.111413, -1.18581, 0.000165382, 0.645097, 8.47284e-05
0.53663, 1.00562, 0.110515, -1.18534, 0.000164999, 0.645122, 8.49082e-05
0.53687, 1.00687, 0.109642, -1.18486, 0.000164807, 0.645147, 8.49682e-05
0.537112, 1.0081, 0.108776, -1.18439, 0.000164903, 0.645177, 8.47284e-05
0.537355, 1.00933, 0.107905, -1.18396, 0.000164519, 0.645207, 8.50281e-05
0.53759, 1.01056, 0.107004, -1.18353, 0.000164807, 0.645219, 8.49682e-05
0.537803, 1.01178, 0.106089, -1.18312, 0.000164903, 0.645239, 8.48483e-05
0.537988, 1.01298, 0.105191, -1.18272, 0.000164807, 0.645265, 8.50281e-05
0.538153, 1.01417, 0.104304, -1.18233, 0.000164711, 0.645286, 8.48483e-05
0.538315, 1.01535, 0.103418, -1.18196, 0.000164711, 0.645304, 8.47884e-05
0.538474, 1.01653, 0.102526, -1.1816, 0.000164807, 0.645323, 8.50281e-05
0.538616, 1.01771, 0.101637, -1.18127, 0.000165095, 0.64534, 8.48483e-05
0.53873, 1.01887, 0.100758, -1.18097, 0.000164807, 0.645367, 8.49682e-05
0.53882, 1.02003, 0.0998726, -1.18065, 0.000164615, 0.645379, 8.49082e-05
0.538899, 1.02116, 0.0989677, -1.18037, 0.000164615, 0.645412, 8.46685e-05
0.538979, 1.02231, 0.0980658, -1.1801, 0.000164807, 0.645432, 8.49082e-05
0.53905, 1.02344, 0.097161, -1.17987, 0.000164999, 0.645456, 8.5088e-05
0.539107, 1.02458, 0.0962743, -1.17965, 0.000165191, 0.64547, 8.47284e-05
0.539146, 1.02569, 0.0953805, -1.17944, 0.000164807, 0.645496, 8.50281e-05
0.539176, 1.0268, 0.0944849, -1.17925, 0.000165095, 0.645514, 8.49082e-05
0.539198, 1.0279, 0.0935942, -1.1791, 0.000165095, 0.645537, 8.47884e-05
0.539205, 1.02898, 0.0926974, -1.17895, 0.000164807, 0.645551, 8.50281e-05
0.539199, 1.03005, 0.0918101, -1.17881, 0.000164807, 0.645575, 8.49682e-05
0.539197, 1.03112, 0.0908959, -1.17869, 0.000165382, 0.645597, 8.48483e-05
0.539196, 1.03219, 0.0899904, -1.17858, 0.000164903, 0.645616, 8.49682e-05
0.53919, 1.03325, 0.0890647, -1.1785, 0.000165095, 0.645638, 8.49682e-05
0.539181, 1.03429, 0.0881384, -1.17841, 0.000164903, 0.645652, 8.48483e-05
0.539176, 1.03533, 0.0872035, -1.17837, 0.000165286, 0.645678, 8.50281e-05
0.539168, 1.03634, 0.0862604, -1.17834, 0.000165286, 0.645698, 8.48483e-05
0.53916, 1.03737, 0.085311, -1.17832, 0.000165286, 0.64572, 8.47884e-05
0.53915, 1.03838, 0.0843499, -1.17832, 0.000165095, 0.645753, 8.49682e-05
0.539142, 1.03939, 0.0833845, -1.17832, 0.000165286, 0.645785, 8.48483e-05
0.539132, 1.04037, 0.0824113, -1.17833, 0.000165095, 0.645823, 8.47884e-05
0.539117, 1.04136, 0.0814259, -1.17833, 0.000165191, 0.64586, 8.50281e-05
0.5391, 1.04235, 0.0804248, -1.17834, 0.000165286, 0.645918, 8.48483e-05
0.539081, 1.04334, 0.079406, -1.17834, 0.000165382, 0.645972, 8.50281e-05
0.539062, 1.04434, 0.0784024, -1.17835, 0.000165095, 0.646047, 8.50281e-05
0.539042, 1.04531, 0.0773854, -1.17834, 0.000165478, 0.646128, 8.46087e-05
0.539022, 1.04628, 0.0763695, -1.17835, 0.000164232, 0.646222, 8.49082e-05
0.539, 1.04723, 0.0753161, -1.17835, 0.000165382, 0.646322, 8.49082e-05
0.538975, 1.04819, 0.0742776, -1.17835, 0.000165191, 0.646422, 8.48483e-05
0.538951, 1.04912, 0.073233, -1.17835, 0.000166437, 0.646543, 8.50281e-05
0.538921, 1.05006, 0.0722031, -1.17835, 0.000166149, 0.646673, 8.49082e-05
0.538892, 1.051, 0.0711334, -1.17836, 0.000166245, 0.646816, 8.47284e-05
0.538853, 1.05193, 0.0700613, -1.17836, 0.000165478, 0.646965, 8.50281e-05
0.538766, 1.05284, 0.068979, -1.17837, 0.000165766, 0.647126, 8.47884e-05
0.53863, 1.05375, 0.0679251, -1.17837, 0.000165766, 0.647281, 8.48483e-05
0.538481, 1.05465, 0.0669028, -1.17838, 0.000166053, 0.647456, 8.50281e-05
0.53833, 1.05554, 0.065902, -1.17839, 0.000166341, 0.647624, 8.48483e-05
0.538142, 1.05644, 0.0648895, -1.1784, 0.000166053, 0.647787, 8.49082e-05
0.537918, 1.05733, 0.063861, -1.17842, 0.000165862, 0.647966, 8.50281e-05
0.537678, 1.05821, 0.0628399, -1.17842, 0.000165958, 0.648142, 8.48483e-05
0.537425, 1.05908, 0.0618325, -1.17844, 0.000166149, 0.648319, 8.49082e-05
0.537136, 1.05993, 0.0608169, -1.17845, 0.000166437, 0.648498, 8.50281e-05
0.536806, 1.06078, 0.0597921, -1.17846, 0.000166245, 0.648692, 8.48483e-05
0.536465, 1.06164, 0.0587969, -1.17849, 0.000166149, 0.648906, 8.47884e-05
0.536128, 1.0625, 0.0578303, -1.1785, 0.00016567, 0.649126, 8.50281e-05
0.535786, 1.06337, 0.0568748, -1.17852, 0.000166053, 0.649339, 8.48483e-05
0.535415, 1.0642, 0.055869, -1.17854, 0.000166149, 0.649568, 8.49082e-05
0.535003, 1.06504, 0.0548525, -1.17855, 0.000166245, 0.649783, 8.50281e-05
0.534558, 1.06587, 0.0538464, -1.17857, 0.000166724, 0.650004, 8.47284e-05
0.534106, 1.0667, 0.0528921, -1.17859, 0.000166245, 0.650224, 8.49082e-05
0.533658, 1.06755, 0.0519338, -1.17862, 0.000166245, 0.650456, 8.50281e-05
0.5332, 1.06838, 0.05096, -1.17864, 0.000166437, 0.650698, 8.48483e-05
0.532709, 1.0692, 0.049967, -1.17867, 0.000166437, 0.650953, 8.49082e-05
0.532183, 1.07002, 0.0489812, -1.1787, 0.000166629, 0.651214, 8.50281e-05
0.531659, 1.07083, 0.0480275, -1.17873, 0.000166724, 0.651469, 8.47884e-05
0.531149, 1.07164, 0.0470809, -1.1788, 0.000166437, 0.651724, 8.47884e-05
0.530608, 1.07244, 0.0461165, -1.17892, 0.000165862, 0.651972, 8.50281e-05
0.530014, 1.07321, 0.0451284, -1.17907, 0.000166437, 0.65219, 8.49682e-05
0.529428, 1.07396, 0.0441722, -1.17926, 0.00016682, 0.652403, 8.49082e-05
0.528879, 1.0747, 0.0432544, -1.17954, 0.000166629, 0.652649, 8.52078e-05
0.528298, 1.07542, 0.04232, -1.17987, 0.000166437, 0.652909, 8.47884e-05
0.527637, 1.07614, 0.0413401, -1.18023, 0.000166245, 0.653157, 8.49682e-05
0.526968, 1.07684, 0.0403517, -1.18062, 0.000166437, 0.653394, 8.49682e-05
0.526334, 1.07754, 0.0394174, -1.18104, 0.000166724, 0.653619, 8.46685e-05
0.525679, 1.07823, 0.0384911, -1.18154, 0.000166437, 0.653863, 8.49082e-05
0.524986, 1.07891, 0.037555, -1.18206, 0.000166053, 0.654101, 8.49082e-05
0.52429, 1.07956, 0.036595, -1.18258, 0.000166724, 0.654308, 8.47284e-05
0.523577, 1.08022, 0.0356337, -1.18315, 0.000166629, 0.654524, 8.49082e-05
0.522844, 1.08088, 0.0346985, -1.18379, 0.000166437, 0.654766, 8.49082e-05
0.522118, 1.08153, 0.0337695, -1.18444, 0.000166724, 0.655012, 8.46685e-05
0.521361, 1.08216, 0.0328329, -1.1851, 0.000166245, 0.655237, 8.52078e-05
0.520568, 1.08279, 0.0318654, -1.18582, 0.00016682, 0.655464, 8.48483e-05
0.519806, 1.0834, 0.03094, -1.18657, 0.000166724, 0.655698, 8.47284e-05
0.519033, 1.08398, 0.030013, -1.18731, 0.000167012, 0.65593, 8.50281e-05
0.51822, 1.08457, 0.0290791, -1.1881, 0.000166916, 0.65616, 8.49082e-05
0.517407, 1.08517, 0.0281271, -1.18891, 0.000167012, 0.656371, 8.48483e-05
0.516558, 1.08575, 0.0271805, -1.18974, 0.000166629, 0.656598, 8.49682e-05
0.515716, 1.08631, 0.026254, -1.19059, 0.000166724, 0.656842, 8.49082e-05
0.514877, 1.08686, 0.0253284, -1.19145, 0.000166724, 0.657085, 8.47284e-05
0.513998, 1.08739, 0.0243821, -1.19233, 0.000166629, 0.657321, 8.49082e-05
0.513129, 1.08791, 0.0234356, -1.19323, 0.000166629, 0.657537, 8.50281e-05
0.512227, 1.08842, 0.0224943, -1.19416, 0.000166437, 0.657767, 8.48483e-05
0.511323, 1.08893, 0.0215534, -1.19512, 0.00016682, 0.657997, 8.47884e-05
0.510402, 1.08944, 0.0206087, -1.19607, 0.000167012, 0.658213, 8.50281e-05
0.50946, 1.08992, 0.019661, -1.19706, 0.000167875, 0.658434, 8.48483e-05
0.508533, 1.0904, 0.0187303, -1.19807, 0.000167396, 0.658655, 8.47884e-05
0.507584, 1.09086, 0.0178102, -1.1991, 0.00016682, 0.658899, 8.49682e-05
0.506644, 1.09133, 0.0168673, -1.20014, 0.000167492, 0.659139, 8.47884e-05
0.505673, 1.09179, 0.015931, -1.20119, 0.000167012, 0.65937, 8.48483e-05
0.504708, 1.09224, 0.0149954, -1.20228, 0.000167875, 0.659601, 8.50281e-05
0.503734, 1.09267, 0.014077, -1.20335, 0.000167108, 0.659825, 8.48483e-05
0.502746, 1.09309, 0.0131483, -1.20445, 0.000167396, 0.660053, 8.49082e-05
0.501752, 1.09351, 0.0122038, -1.20555, 0.000167971, 0.660268, 8.5088e-05
0.500736, 1.09393, 0.0112788, -1.20669, 0.000167875, 0.660511, 8.47284e-05
0.499746, 1.09434, 0.0103517, -1.20785, 0.00016845, 0.660755, 8.49082e-05
0.498714, 1.09473, 0.00943908, -1.20901, 0.000167012, 0.660992, 8.49082e-05
0.497689, 1.09511, 0.00849424, -1.21018, 0.000167971, 0.661235, 8.49082e-05
0.496622, 1.0955, 0.00756372, -1.21136, 0.000167396, 0.661458, 8.50281e-05
0.495576, 1.09589, 0.00663596, -1.21256, 0.00016893, 0.661692, 8.48483e-05
0.494498, 1.09626, 0.00571084, -1.21375, 0.000168354, 0.661901, 8.5088e-05
0.493418, 1.09659, 0.00477853, -1.21496, 0.000168354, 0.662125, 8.47884e-05
0.492316, 1.09692, 0.0038322, -1.21617, 0.000168354, 0.662345, 8.47884e-05
0.49121, 1.09725, 0.0028861, -1.21741, 0.000168163, 0.66258, 8.50281e-05
0.490075, 1.09759, 0.00193557, -1.21866, 0.000168546, 0.662813, 8.48483e-05
0.488936, 1.09793, 0.000993312, -1.21994, 0.000168354, 0.663035, 8.49082e-05
0.487782, 1.09825, 5.87826e-05, -1.22122, 0.000168354, 0.663256, 8.48483e-05
0.486635, 1.09855, -0.000879283, -1.2225, 0.000168738, 0.663476, 8.47884e-05
0.485467, 1.09883, -0.00180776, -1.22379, 0.000167971, 0.663697, 8.50281e-05
0.484305, 1.09911, -0.00275577, -1.22508, 0.000168738, 0.663897, 8.48483e-05
0.483107, 1.09941, -0.00369965, -1.2264, 0.000168163, 0.664105, 8.49082e-05
0.481908, 1.09971, -0.00464221, -1.22775, 0.00016893, 0.664329, 8.47884e-05
0.480691, 1.10001, -0.0055762, -1.22908, 0.000168354, 0.664564, 8.49082e-05
0.47949, 1.10028, -0.00650354, -1.2304, 0.000168738, 0.664784, 8.49082e-05
0.478269, 1.10053, -0.00745143, -1.23172, 0.000168738, 0.664989, 8.46685e-05
0.47703, 1.10078, -0.00838404, -1.23306, 0.000168258, 0.665198, 8.50281e-05
0.475788, 1.10103, -0.00933092, -1.23441, 0.000168738, 0.665408, 8.47884e-05
0.474522, 1.10128, -0.010265, -1.23576, 0.000168258, 0.665621, 8.49082e-05
0.473261, 1.10153, -0.0112153, -1.23712, 0.00016845, 0.665822, 8.49082e-05
0.471976, 1.10177, -0.0121614, -1.2385, 0.000168067, 0.66602, 8.47884e-05
0.47068, 1.10199, -0.0131133, -1.2399, 0.000167875, 0.666222, 8.49082e-05
0.469377, 1.10221, -0.0140648, -1.24127, 0.00016845, 0.666428, 8.47884e-05
0.468063, 1.10243, -0.0150072, -1.24265, 0.000167875, 0.666641, 8.49082e-05
0.466752, 1.10263, -0.0159604, -1.24402, 0.000169121, 0.666841, 8.49082e-05
0.465413, 1.10283, -0.0169123, -1.24541, 0.00016893, 0.66705, 8.49082e-05
0.464069, 1.10304, -0.0178741, -1.24684, 0.00016893, 0.667254, 8.49082e-05
0.462706, 1.10323, -0.0188438, -1.24828, 0.000168738, 0.667464, 8.47884e-05
0.461334, 1.10342, -0.0198012, -1.24972, 0.00016845, 0.667661, 8.49082e-05
0.459975, 1.1036, -0.0207512, -1.25113, 0.00016893, 0.667839, 8.48483e-05
0.458601, 1.10378, -0.0216883, -1.25255, 0.000168642, 0.668017, 8.49082e-05
0.457202, 1.10396, -0.022661, -1.25399, 0.000169313, 0.668202, 8.47884e-05
0.455803, 1.10413, -0.0236273, -1.25542, 0.000169505, 0.668399, 8.49682e-05
0.454403, 1.1043, -0.0245867, -1.25686, 0.00016893, 0.668597, 8.50281e-05
0.452994, 1.10446, -0.0255258, -1.25831, 0.000169026, 0.668788, 8.48483e-05
0.451568, 1.10462, -0.0264888, -1.25979, 0.000169313, 0.668982, 8.49082e-05
0.450119, 1.10477, -0.0274628, -1.26126, 0.000169026, 0.669177, 8.48483e-05
0.448671, 1.10493, -0.0284218, -1.26274, 0.000168738, 0.669356, 8.49082e-05
0.447225, 1.10507, -0.0293867, -1.2642, 0.000169026, 0.669521, 8.50281e-05
0.445758, 1.10521, -0.0303415, -1.26567, 0.00016893, 0.669691, 8.47884e-05
0.444286, 1.10534, -0.0313106, -1.26717, 0.000168834, 0.669886, 8.50281e-05
0.442795, 1.10547, -0.0322805, -1.26867, 0.000168738, 0.670069, 8.47884e-05
0.441288, 1.1056, -0.0332562, -1.27015, 0.00016893, 0.670237, 8.49082e-05
0.439783, 1.10572, -0.0342235, -1.27161, 0.000169313, 0.670403, 8.47884e-05
0.43827, 1.10583, -0.0351893, -1.27309, 0.000169505, 0.670597, 8.49682e-05
0.436732, 1.10595, -0.0361714, -1.27458, 0.00016893, 0.670792, 8.50281e-05
0.43518, 1.10604, -0.0371639, -1.27606, 0.000169121, 0.670969, 8.48483e-05
0.43362, 1.10615, -0.0381642, -1.27755, 0.000169505, 0.671125, 8.50281e-05
0.432055, 1.10626, -0.039147, -1.27907, 0.000170176, 0.671295, 8.47884e-05
0.430468, 1.10636, -0.0401266, -1.28058, 0.000169792, 0.67147, 8.49082e-05
0.428874, 1.10645, -0.0411047, -1.28207, 0.000169313, 0.671622, 8.49082e-05
0.427278, 1.10654, -0.0421051, -1.28355, 0.000169888, 0.671744, 8.48483e-05
0.425675, 1.10663, -0.0431034, -1.28506, 0.000169601, 0.671891, 8.49082e-05
0.424065, 1.10673, -0.0440854, -1.28659, 0.000169505, 0.672061, 8.47884e-05
0.422439, 1.10682, -0.0450672, -1.28813, 0.000169409, 0.672236, 8.49082e-05
0.420809, 1.1069, -0.0460567, -1.28963, 0.000169409, 0.672381, 8.50281e-05
0.419178, 1.10698, -0.0470515, -1.29113, 0.000169313, 0.672518, 8.47884e-05
0.417528, 1.10706, -0.0480423, -1.29265, 0.000169026, 0.672675, 8.49082e-05
0.415865, 1.10714, -0.0490457, -1.29417, 0.000169697, 0.672839, 8.47884e-05
0.414197, 1.1072, -0.0500467, -1.29568, 0.000169792, 0.672994, 8.49082e-05
0.412525, 1.10727, -0.0510526, -1.29719, 0.000169313, 0.673125, 8.49082e-05
0.410837, 1.10734, -0.0520566, -1.29873, 0.000169313, 0.673259, 8.47884e-05
0.409133, 1.1074, -0.05306, -1.30026, 0.000168834, 0.673405, 8.50281e-05
0.407427, 1.10746, -0.0540642, -1.3018, 0.000169697, 0.673546, 8.48483e-05
0.405718, 1.10751, -0.0550704, -1.3033, 0.00017008, 0.673657, 8.47884e-05
0.40399, 1.10756, -0.0560887, -1.30481, 0.000169792, 0.673764, 8.49082e-05
0.402237, 1.10762, -0.0571262, -1.30635, 0.000169888, 0.673882, 8.46685e-05
0.400484, 1.10767, -0.0581591, -1.30788, 0.000169601, 0.674016, 8.49082e-05
0.398737, 1.10772, -0.0591662, -1.30939, 0.000169697, 0.674142, 8.49082e-05
0.396975, 1.10775, -0.0601791, -1.31088, 0.000169601, 0.674251, 8.49682e-05
0.395189, 1.10779, -0.0612042, -1.31239, 0.000169026, 0.674364, 8.49082e-05
0.393391, 1.10784, -0.062259, -1.3139, 0.000169121, 0.674481, 8.48483e-05
0.391594, 1.10787, -0.0632971, -1.3154, 0.000169217, 0.674598, 8.50281e-05
0.389799, 1.10791, -0.0643225, -1.31691, 0.000170272, 0.674703, 8.49082e-05
0.388, 1.10794, -0.0653321, -1.31843, 0.000170272, 0.674809, 8.49082e-05
0.386188, 1.10797, -0.0663676, -1.31994, 0.000169792, 0.674914, 8.49682e-05
0.384363, 1.10801, -0.0674029, -1.32144, 0.000169697, 0.675017, 8.47884e-05
0.38252, 1.10803, -0.0684563, -1.3229, 0.00017056, 0.675102, 8.49082e-05
0.380681, 1.10806, -0.0694959, -1.32439, 0.000171518, 0.675198, 8.49682e-05
0.378838, 1.10809, -0.0705274, -1.32592, 0.000170751, 0.675309, 8.49082e-05
0.376983, 1.10812, -0.0715667, -1.32743, 0.000169792, 0.675409, 8.50281e-05
0.375107, 1.10815, -0.0726202, -1.32891, 0.00017008, 0.675481, 8.46685e-05
0.373218, 1.10816, -0.0736783, -1.33038, 0.000170368, 0.675552, 8.49082e-05
0.371322, 1.10819, -0.074736, -1.33186, 0.000170176, 0.675644, 8.49082e-05
0.369415, 1.10821, -0.07579, -1.33334, 0.000169697, 0.675737, 8.46685e-05
0.367505, 1.10822, -0.076856, -1.33481, 0.000170368, 0.6758, 8.49082e-05
0.365578, 1.10824, -0.0779323, -1.33628, 0.000170368, 0.675856, 8.47884e-05
0.36364, 1.10826, -0.0789965, -1.33776, 0.000169601, 0.67593, 8.47884e-05
0.361698, 1.10828, -0.0800525, -1.33923, 0.000169601, 0.676009, 8.49082e-05
0.359756, 1.1083, -0.081107, -1.3407, 0.000169697, 0.676091, 8.46685e-05
0.357799, 1.10832, -0.0821919, -1.34213, 0.000169792, 0.676149, 8.49082e-05
0.355828, 1.10834, -0.0832756, -1.34356, 0.000169984, 0.676219, 8.47884e-05
0.353851, 1.10837, -0.0843447, -1.34502, 0.000169792, 0.676309, 8.47884e-05
0.35187, 1.10839, -0.0854074, -1.34647, 0.000169984, 0.676395, 8.49082e-05
0.349887, 1.10842, -0.0864753, -1.34789, 0.000170272, 0.676454, 8.47884e-05
0.347902, 1.10844, -0.0875529, -1.34929, 0.000170464, 0.676504, 8.49082e-05
0.345898, 1.10846, -0.0886353, -1.35069, 0.000170368, 0.676561, 8.47284e-05
0.343879, 1.10849, -0.0897185, -1.35209, 0.000169984, 0.676627, 8.50281e-05
0.341863, 1.10851, -0.0907966, -1.35348, 0.000169888, 0.676687, 8.47884e-05
0.339851, 1.10853, -0.0918662, -1.35486, 0.000169984, 0.676734, 8.49082e-05
0.337822, 1.10855, -0.0929487, -1.35625, 0.000170176, 0.676777, 8.47884e-05
0.335772, 1.10857, -0.0940446, -1.35764, 0.000170368, 0.676829, 8.49082e-05
0.333708, 1.10859, -0.0951427, -1.35902, 0.000170368, 0.676884, 8.49082e-05
0.331634, 1.10861, -0.0962472, -1.36038, 0.00017056, 0.67692, 8.47884e-05
0.329555, 1.10863, -0.09736, -1.36171, 0.00017056, 0.676941, 8.49082e-05
0.32748, 1.10865, -0.098456, -1.36305, 0.000171231, 0.676974, 8.47284e-05
0.32539, 1.10867, -0.0995438, -1.3644, 0.000170655, 0.677017, 8.49082e-05
0.323283, 1.10869, -0.100639, -1.36576, 0.000170655, 0.67705, 8.47884e-05
0.321177, 1.10871, -0.101761, -1.36708, 0.000170655, 0.677062, 8.47284e-05
0.319071, 1.10873, -0.10287, -1.36839, 0.00017056, 0.677077, 8.47884e-05
0.316957, 1.10875, -0.103971, -1.36969, 0.000170655, 0.677103, 8.47884e-05
0.314828, 1.10877, -0.10506, -1.37099, 0.00017056, 0.677126, 8.47884e-05
0.312689, 1.10879, -0.106164, -1.37229, 0.000170368, 0.677149, 8.47884e-05
0.31055, 1.10881, -0.107283, -1.37356, 0.00017056, 0.677174, 8.49082e-05
0.30841, 1.10882, -0.108394, -1.37483, 0.000170368, 0.677196, 8.48483e-05
0.306265, 1.10884, -0.109499, -1.3761, 0.00017056, 0.677217, 8.49082e-05
0.304097, 1.10885, -0.1106, -1.37737, 0.00017056, 0.677241, 8.46685e-05
0.301927, 1.10887, -0.111712, -1.37863, 0.000170655, 0.677264, 8.49082e-05
0.299756, 1.10889, -0.112823, -1.37987, 0.000170176, 0.677277, 8.49082e-05
0.297579, 1.10891, -0.11394, -1.38108, 0.000170655, 0.677292, 8.47884e-05
0.295379, 1.10892, -0.115065, -1.38228, 0.000171039, 0.677311, 8.49082e-05
0.293152, 1.10894, -0.116201, -1.3835, 0.000170751, 0.677322, 8.47284e-05
0.290926, 1.10895, -0.117346, -1.3847, 0.00017056, 0.677327, 8.49082e-05
0.288715, 1.10896, -0.118464, -1.38589, 0.000170655, 0.677335, 8.47284e-05
0.286498, 1.10897, -0.119567, -1.38705, 0.000170655, 0.677339, 8.47884e-05
0.284247, 1.10898, -0.120698, -1.3882, 0.000171135, 0.677345, 8.5088e-05
0.28199, 1.109, -0.121843, -1.38935, 0.000170655, 0.677351, 8.47884e-05
0.279748, 1.10901, -0.122975, -1.39048, 0.000170464, 0.677357, 8.50281e-05
0.277506, 1.10902, -0.124082, -1.39161, 0.000170751, 0.677367, 8.47284e-05
0.275248, 1.10903, -0.125202, -1.39271, 0.000171135, 0.677372, 8.49082e-05
0.272968, 1.10904, -0.126328, -1.39382, 0.000170751, 0.677384, 8.47884e-05
