dq1, dq2, dq3, dq4, dq5, dq6, dq7
-0.100141, 0.143224, -0.214212, -0.00583031, 6.90501e-05, 0.00200639, -1.21665e-05
-0.105773, 0.145272, -0.214669, -0.010405, -1.2107e-05, 0.00192351, -5.39144e-06
-0.105379, 0.143744, -0.211782, -0.0177444, 3.73406e-05, 0.00128617, 1.09503e-05
-0.104651, 0.139003, -0.207159, -0.0220713, -4.81554e-06, 0.000863586, -8.48696e-06
-0.110715, 0.135153, -0.209281, -0.0301283, -3.41681e-05, 0.00137037, 9.57856e-06
-0.116585, 0.131826, -0.210749, -0.0379497, 3.82555e-05, 0.000727388, -1.57767e-05
-0.115656, 0.130145, -0.208557, -0.0468547, -1.50817e-05, 0.000749438, 1.30301e-05
-0.11425, 0.130621, -0.205296, -0.0574009, 3.98831e-06, 0.000952753, -1.42472e-05
-0.121695, 0.12943, -0.206574, -0.0666324, -4.09383e-05, 0.000976103, 2.70594e-05
-0.128298, 0.125613, -0.208141, -0.0731658, -1.81413e-05, 0.00061274, -2.13819e-05
-0.127794, 0.122693, -0.207534, -0.0808993, 9.87348e-05, 0.00101896, -2.79323e-06
-0.129352, 0.121172, -0.206718, -0.0887709, -2.03151e-05, 0.0013725, 1.21017e-05
-0.135228, 0.118076, -0.207298, -0.0954958, 4.43943e-05, 0.00136231, -7.97675e-06
-0.138412, 0.115683, -0.20694, -0.102186, -7.64296e-05, 0.00131776, -3.5348e-06
-0.142246, 0.114068, -0.207863, -0.108455, 8.83687e-06, 0.00144484, -8.24827e-06
-0.148076, 0.112145, -0.209847, -0.112807, 6.79842e-05, 0.00124089, 2.97178e-05
-0.149158, 0.109417, -0.207923, -0.11814, -3.39419e-05, 0.00219825, -2.02039e-05
-0.152106, 0.106887, -0.207331, -0.126776, 8.10614e-05, 0.00234221, 1.77501e-05
-0.157163, 0.104905, -0.206675, -0.13137, -0.000113558, 0.00141163, -1.21556e-05
-0.158016, 0.102425, -0.208146, -0.133907, 3.05534e-06, 0.00197361, 1.46347e-05
-0.161584, 0.100739, -0.207797, -0.139756, 1.35394e-06, 0.00206247, -1.96679e-07
-0.163846, 0.0985036, -0.207375, -0.147226, 0.000107374, 0.00160134, 1.32644e-05
-0.164448, 0.0962183, -0.204445, -0.150643, -8.05356e-05, 0.0012168, -7.47363e-06
-0.168625, 0.0953925, -0.206964, -0.15458, 3.90514e-05, 0.00121324, -3.31184e-06
-0.17029, 0.0938119, -0.206659, -0.160835, 7.06824e-05, 0.00111824, 5.21427e-06
-0.172015, 0.0911962, -0.206337, -0.165223, -5.40893e-05, 0.000969351, -2.43926e-05
-0.176216, 0.0880817, -0.206908, -0.170183, 6.14423e-05, 0.000783258, 1.58939e-05
-0.177891, 0.0863679, -0.207422, -0.175098, -7.95465e-05, 0.000760844, -1.966e-05
-0.181043, 0.0848877, -0.207236, -0.179665, -2.4559e-05, 0.000991168, -2.0302e-06
-0.181358, 0.0828504, -0.205732, -0.185339, 0.000127925, 0.000652788, 1.24398e-05
-0.183687, 0.0804593, -0.205132, -0.18818, -1.80515e-05, 0.000736401, 1.21944e-05
-0.187281, 0.0768972, -0.207369, -0.194178, 6.67405e-05, 0.00132069, -1.27808e-06
-0.189288, 0.0753187, -0.207699, -0.197843, -8.78897e-05, 0.000658649, -5.66363e-07
-0.193427, 0.073785, -0.20916, -0.201756, -3.89472e-05, 0.000952563, -1.35904e-05
-0.193413, 0.0723312, -0.209047, -0.203584, 0.000164274, 0.0010561, 7.31702e-06
-0.197444, 0.0697316, -0.207082, -0.206723, -0.000108737, 0.00114203, 3.24245e-06
-0.197462, 0.0667644, -0.207479, -0.211964, 0.000272156, 0.00131357, 1.43685e-06
-0.200313, 0.0649557, -0.206246, -0.216262, -0.000295841, 0.00126279, 2.73278e-05
-0.200535, 0.0638072, -0.209771, -0.219362, 0.000338722, 0.000806517, -3.46024e-05
-0.20379, 0.0640724, -0.208403, -0.223158, -0.00015955, 0.0011916, 1.13696e-05
-0.204745, 0.0637761, -0.207744, -0.225387, 0.00010014, 0.000968487, -2.16649e-05
-0.205596, 0.0616094, -0.204776, -0.226675, -5.17267e-05, 0.000829587, -2.91866e-06
-0.207147, 0.0583135, -0.206517, -0.22804, -2.2922e-05, 0.00118847, 1.20461e-05
-0.208569, 0.0547975, -0.207268, -0.232476, 8.59447e-05, 0.00142092, -8.00138e-06
-0.211441, 0.0524186, -0.207268, -0.23366, -7.93601e-05, 0.000863237, 1.64756e-05
-0.211566, 0.0506837, -0.2068, -0.237989, 0.000103641, 0.00185739, 6.19085e-07
-0.215492, 0.0516367, -0.208081, -0.241529, -0.000114244, 0.00104998, 2.69654e-05
-0.217092, 0.0502037, -0.209336, -0.246655, 0.000109545, 0.00180667, -3.4763e-05
-0.220336, 0.0489748, -0.209145, -0.248359, 2.71809e-05, 0.00120769, 1.12984e-05
-0.219919, 0.0458675, -0.208286, -0.250035, -6.26949e-05, 0.00132933, -2.16964e-05
-0.222677, 0.042909, -0.209093, -0.251299, -4.9145e-05, 0.000956117, 1.70887e-05
-0.226002, 0.0408305, -0.210005, -0.251631, -7.51552e-05, 0.00114445, -1.91306e-05
-0.230037, 0.0400696, -0.212952, -0.255703, 0.000126866, 0.00136136, 2.48955e-05
-0.232159, 0.0403397, -0.21327, -0.261118, -5.05741e-05, 0.00161098, -2.23408e-05
-0.233487, 0.0387776, -0.212156, -0.265626, 9.50536e-05, 0.00164151, -3.21817e-06
-0.235704, 0.036397, -0.211609, -0.267197, -5.39805e-05, 0.00165504, 1.19134e-05
-0.238094, 0.0345546, -0.212682, -0.266578, -2.39208e-05, 0.00141411, 1.86308e-05
-0.242236, 0.0330708, -0.21644, -0.267919, 4.27965e-05, 0.00151423, -5.09557e-06
-0.242964, 0.033421, -0.215156, -0.269427, -2.39784e-06, 0.00136506, -2.25804e-06
-0.243694, 0.0329822, -0.213246, -0.271504, 4.16431e-05, 0.00113879, 5.68125e-06
-0.244051, 0.0313863, -0.211745, -0.272758, 7.78205e-06, 0.00111194, -2.41856e-05
-0.247305, 0.0292109, -0.21437, -0.275142, -6.06197e-05, 0.00106667, 1.59856e-05
-0.248334, 0.0271725, -0.21584, -0.279308, 6.92395e-05, 0.00130688, 4.01962e-07
-0.250378, 0.026376, -0.216398, -0.281822, -8.67823e-05, 0.00109967, 6.86e-06
-0.252979, 0.025716, -0.217013, -0.284618, 0.000121714, 0.0013482, -2.36633e-05
-0.253711, 0.0248496, -0.216404, -0.285289, -8.4872e-05, 0.000991169, 2.28868e-05
-0.25543, 0.0222634, -0.216848, -0.285734, -5.57582e-06, 0.00143358, -2.32309e-05
-0.257333, 0.0201097, -0.217479, -0.289394, 4.02348e-05, 0.0014361, 9.72684e-06
-0.259938, 0.0185413, -0.219067, -0.293045, -3.55477e-05, 0.00133712, 4.31033e-06
-0.26212, 0.0173792, -0.220044, -0.294563, -3.71151e-05, 0.000979593, -1.81113e-05
-0.264335, 0.0164437, -0.22049, -0.291825, 2.62586e-05, 0.000667668, 1.86774e-05
-0.267759, 0.0149347, -0.22261, -0.2915, -3.10695e-05, 0.000763017, -1.84265e-05
-0.269877, 0.0136721, -0.222134, -0.293598, 1.82661e-05, 0.000671802, 2.52074e-05
-0.271023, 0.0118446, -0.221537, -0.294708, 0.000189608, 0.000417828, -2.22026e-05
-0.271784, 0.0100137, -0.220131, -0.296321, -0.000172231, 0.000692346, 2.35341e-05
-0.272295, 0.00992979, -0.222184, -0.299031, -1.22538e-05, 0.000500336, -2.29441e-05
-0.274463, 0.00973911, -0.222606, -0.301233, -4.81552e-05, 0.000468643, 2.32055e-05
-0.275364, 0.00898727, -0.221699, -0.302416, 7.4763e-05, 0.000501299, -2.97594e-05
-0.276324, 0.00817359, -0.221377, -0.302065, 5.44928e-05, 0.000335602, 1.35035e-05
-0.278818, 0.00682533, -0.222536, -0.30193, -9.33171e-05, 0.000402313, 5.98392e-06
-0.279089, 0.00690858, -0.223677, -0.305527, 0.00028966, 0.000578694, 1.60033e-05
-0.28047, 0.00693212, -0.224055, -0.310071, -0.000106551, 0.000670195, -6.25994e-06
-0.283498, 0.00607498, -0.22491, -0.310483, -0.000164662, 0.000537244, -2.27953e-05
-0.28464, 0.00436712, -0.225029, -0.30817, 0.000119217, 0.000331498, -3.41959e-06
-0.286427, 0.00326328, -0.224882, -0.307752, -2.19102e-05, 0.000407176, -8.19722e-06
-0.288914, 0.00276744, -0.225537, -0.309369, -7.37774e-05, 0.000373966, 2.97404e-05
-0.291471, 0.00188036, -0.227402, -0.309778, 7.40804e-05, 0.000165718, -1.72506e-07
-0.294546, 0.00117361, -0.228716, -0.310974, 3.28278e-05, 0.000593966, 1.32752e-05
-0.297083, 0.00115406, -0.229779, -0.312718, -2.81585e-05, 0.000390006, -2.08083e-05
-0.298188, 0.00101193, -0.229883, -0.314286, 0.000115658, 0.000373039, 1.74701e-05
-0.298964, 0.000988986, -0.228767, -0.314947, -0.000172986, 0.000418903, -2.56313e-05
-0.30143, 0.000998829, -0.228073, -0.313645, -5.52941e-05, 0.000219004, -4.6763e-06
-0.304965, 0.00079632, -0.231336, -0.311853, 0.000263804, 0.000277229, 1.12672e-05
-0.306352, 0.00150074, -0.233075, -0.314676, -0.000139371, 0.000523265, 4.99292e-06
-0.306432, 0.00151924, -0.232211, -0.317502, 3.43417e-05, 0.000445431, -1.11269e-05
-0.307509, 0.00102694, -0.229746, -0.317673, 7.92863e-05, 0.000390918, -1.16126e-05
-0.309354, 0.000615232, -0.23131, -0.313505, -7.16392e-05, 0.000426826, 2.82269e-05
-0.311567, 0.000853238, -0.232777, -0.311918, -0.000138539, 0.000362665, -8.4319e-07
-0.313635, 0.000891962, -0.234007, -0.312663, 5.6073e-05, 0.000427645, 1.29779e-05
-0.315586, 0.000475347, -0.234332, -0.31316, 2.4848e-05, 0.000396388, -2.76219e-05
-0.316798, 0.000517633, -0.233702, -0.314181, 5.37168e-05, 0.000475962, -5.55842e-06
-0.318149, 0.000556381, -0.233256, -0.315141, 7.72006e-05, 0.00059131, -2.24845e-05
-0.319775, 0.000593586, -0.23426, -0.314858, 6.62446e-05, 0.000428872, 2.33971e-05
-0.320876, 0.000796922, -0.235812, -0.314119, -0.000120144, 0.000303507, -9.65321e-06
-0.323673, 0.000373167, -0.237221, -0.311343, -0.000160014, 0.000508206, 2.90952e-05
-0.327542, 0.000679225, -0.239294, -0.313215, 5.72283e-05, 0.000572237, -4.5842e-07
-0.32917, 0.000914957, -0.239124, -0.316428, 0.0001001, 0.000447111, -2.03143e-07
-0.329771, 0.000512228, -0.238168, -0.317017, 4.43579e-05, 0.000518461, 6.59185e-06
-0.331112, 0.000400509, -0.237398, -0.313628, -5.50831e-05, 0.00021641, -1.71002e-05
-0.334002, 0.000377682, -0.240073, -0.311312, 2.89678e-05, 0.000416228, 1.24436e-05
-0.335836, 0.00059447, -0.240617, -0.311073, 2.16517e-06, 0.000337935, -3.45284e-05
-0.336582, 0.000290135, -0.239557, -0.311094, -6.31088e-05, 0.000283219, 3.14115e-05
-0.336893, 0.000315431, -0.238387, -0.311964, -2.79658e-05, 0.000405803, 5.68023e-07
-0.337691, 0.000259895, -0.237768, -0.313044, 1.96414e-05, 0.000326646, -1.97696e-05
-0.339173, 0.000235297, -0.239609, -0.313435, 0.000168874, 0.000398344, 1.79425e-05
-0.341204, 0.000451289, -0.24128, -0.313162, 2.14379e-05, 0.000203212, -3.20916e-05
-0.342965, 0.000346802, -0.24274, -0.310658, -3.32058e-05, 0.000450423, 2.58216e-05
-0.343586, 0.000220427, -0.241452, -0.308067, -0.000185557, 0.000232972, -1.52607e-05
-0.344508, 0.000444699, -0.240461, -0.309135, -3.95215e-05, 0.000390195, 1.32588e-05
-0.347299, 0.000310509, -0.242471, -0.310569, 4.65548e-05, 0.000279686, -7.464e-06
-0.350284, 0.000190992, -0.245471, -0.309175, 0.000106061, 3.05146e-05, -2.33289e-05
-0.352955, -1.54708e-05, -0.24714, -0.30406, 2.5637e-05, 0.000160341, 4.97139e-05
-0.354739, 9.32509e-05, -0.24782, -0.30204, 3.27233e-05, 0.000177829, -3.80217e-05
-0.356398, -4.54321e-05, -0.246373, -0.301719, -4.95673e-05, 0.000125515, 1.65119e-05
-0.357106, -9.35482e-05, -0.244884, -0.300796, 2.07405e-05, 0.000255834, 7.31705e-06
-0.358467, 9.20248e-05, -0.246687, -0.30008, 5.18966e-05, 0.000100018, -1.67789e-05
-0.359938, -1.26146e-05, -0.24802, -0.300877, 1.65419e-06, 0.000391342, 1.92679e-05
-0.361818, -5.59e-06, -0.248557, -0.300136, -9.53693e-05, 0.000246834, 1.85643e-06
-0.362577, 0.000164363, -0.247654, -0.299053, -6.36243e-05, 3.59656e-05, 8.22654e-07
-0.362634, -5.67971e-07, -0.246726, -0.295297, 4.65455e-05, 0.00018946, -1.29749e-05
-0.36426, 6.6482e-05, -0.248551, -0.294293, -3.27512e-05, 0.000130669, -1.24315e-05
-0.367304, 0.000243013, -0.251328, -0.296264, 0.000145657, 0.000164681, 2.7864e-05
-0.369219, -3.91307e-05, -0.252072, -0.297237, -4.22472e-05, 5.96246e-05, -1.004e-06
-0.369675, 0.000142818, -0.250673, -0.295766, -7.20985e-05, 6.40054e-06, -2.7136e-05
-0.371204, -0.000130243, -0.250093, -0.290357, -4.26211e-05, 0.000163007, 2.80177e-05
-0.37253, 5.57425e-05, -0.251845, -0.288867, 8.78869e-05, -6.79148e-05, -2.09572e-05
-0.374992, -7.5405e-05, -0.253509, -0.287553, 1.75834e-05, 0.000270212, 1.07344e-05
-0.377725, -0.000193585, -0.25524, -0.28651, 2.91544e-05, -7.05661e-06, 1.14387e-05
-0.380291, 7.652e-06, -0.255901, -0.285567, 0.000109022, 0.000110331, -3.49737e-05
-0.380674, -4.33215e-05, -0.254525, -0.285523, -0.000154565, 0.000108956, 3.12142e-05
-0.38117, 8.1181e-07, -0.252995, -0.28519, -4.71502e-05, 4.82824e-05, -1.95407e-05
-0.383786, 0.000100466, -0.256033, -0.285102, -2.0894e-05, 8.14597e-05, -8.65923e-06
-0.38612, 4.47774e-06, -0.258068, -0.283362, -3.0602e-05, -4.39875e-05, 2.2866e-05
-0.386607, -0.000151504, -0.256586, -0.279421, 9.3213e-05, 9.39536e-05, -9.88856e-06
-0.387063, 2.62875e-05, -0.255483, -0.278101, 0.000137408, 0.00012172, -4.38199e-06
-0.387058, -7.51061e-05, -0.25446, -0.278104, -8.86082e-05, 8.06295e-05, 1.13976e-05
-0.388391, -7.33249e-05, -0.256937, -0.277271, 3.54742e-05, -5.76948e-05, -8.28874e-06
-0.390169, -3.91627e-05, -0.259142, -0.273298, 6.91166e-05, 3.44973e-05, -3.67305e-06
-0.391885, -0.000217556, -0.259251, -0.268034, -0.000172248, -3.14375e-05, -8.30954e-06
-0.392392, 7.71031e-05, -0.257458, -0.265808, -2.29523e-05, 7.95058e-05, 2.99961e-06
-0.392823, -5.25878e-05, -0.257117, -0.265222, 6.45882e-05, -2.4832e-05, 2.80203e-05
-0.39491, -7.0016e-05, -0.260443, -0.263941, -9.9515e-05, -7.10679e-05, -3.42955e-05
-0.398784, 3.5707e-05, -0.263692, -0.262086, 4.13125e-05, 0.000155369, 3.15147e-05
-0.401295, -5.75925e-05, -0.264758, -0.261403, 0.000157135, 2.21373e-05, -1.94076e-05
-0.402241, 2.78729e-05, -0.262401, -0.262209, -4.78327e-05, 5.65222e-05, -8.60021e-06
-0.402073, -2.10214e-05, -0.259601, -0.259516, -9.59362e-05, 3.83987e-05, 2.28921e-05
-0.403553, 6.41002e-05, -0.262238, -0.257882, 0.000149692, -6.97391e-05, -2.98983e-05
-0.405524, -8.5053e-05, -0.264708, -0.254669, -7.24935e-05, 5.5851e-05, 2.67936e-05
-0.407131, -0.000191179, -0.264454, -0.250956, -2.14336e-05, -3.53143e-05, -1.483e-05
-0.406636, 8.87915e-05, -0.26242, -0.250719, 1.17355e-06, 6.44362e-05, 1.34496e-05
-0.406563, -0.000107472, -0.260764, -0.250734, -4.21856e-05, 8.53276e-06, 1.93116e-05
-0.408292, -4.76249e-05, -0.264402, -0.248752, -5.07281e-05, -9.57041e-06, -3.81547e-05
-0.411101, 1.22685e-05, -0.267829, -0.245151, -4.38421e-05, -4.24101e-06, 1.6453e-05
-0.412506, -0.000128031, -0.266898, -0.240886, 7.66743e-05, -0.000122007, -2.60698e-05
-0.412574, -3.3531e-06, -0.264324, -0.238882, 0.000151442, 7.94136e-05, 3.51599e-05
-0.412211, -6.82196e-05, -0.263917, -0.236813, -9.30609e-05, 8.48791e-06, 2.22905e-06
-0.413598, -0.000123668, -0.266793, -0.235209, -3.05672e-05, -6.29724e-05, -1.90335e-05
-0.417603, -4.14501e-05, -0.270577, -0.232249, -7.76137e-05, 8.55528e-05, -1.7526e-06
-0.420632, -3.83894e-05, -0.271333, -0.231371, 4.03463e-05, 4.53871e-06, -7.45852e-06
-0.419786, -1.03421e-05, -0.26761, -0.230281, 7.12756e-05, 3.53842e-05, 1.67162e-05
-0.420125, 3.54597e-05, -0.265206, -0.230319, -0.000117895, -6.44052e-05, -1.26138e-05
-0.422724, -1.09775e-05, -0.26912, -0.227039, 0.000300112, -6.19133e-05, -1.22594e-05
-0.425645, 4.18478e-05, -0.271861, -0.226786, -0.000165988, 0.000119383, 4.12798e-05
-0.426332, -8.15501e-05, -0.269773, -0.224192, -6.28838e-05, -0.00015398, -2.175e-05
-0.424981, -0.000349797, -0.265744, -0.219552, 5.75646e-05, 5.85634e-05, -2.95638e-06
-0.424502, -0.000208402, -0.265074, -0.214066, -3.85592e-05, -7.40914e-06, 1.20294e-05
-0.427087, -0.000125712, -0.269468, -0.212949, 1.49471e-05, -1.66349e-05, -1.46907e-05
-0.430454, -8.90804e-05, -0.272903, -0.211066, 3.86577e-05, 9.94048e-05, 2.01932e-05
-0.429397, 1.39194e-05, -0.270949, -0.209071, 8.11989e-05, -0.000156151, -3.10943e-05
-0.428909, -2.72047e-05, -0.267126, -0.204823, -0.000124188, 8.42923e-05, 6.24229e-06
-0.430407, -1.20554e-05, -0.269303, -0.20244, -1.6358e-06, -8.94446e-05, -3.91568e-06
-0.434241, 8.00939e-06, -0.274105, -0.198988, -9.68272e-05, 0.000120534, -1.50746e-05
-0.437595, -7.6536e-05, -0.27698, -0.197526, -2.15452e-05, -8.6736e-05, 3.33625e-05
-0.436773, -0.000234129, -0.274077, -0.194428, 0.00027874, -7.18089e-05, -5.23715e-06
-0.43542, -0.000237219, -0.268092, -0.191994, 1.67462e-05, 0.000108328, -2.32078e-06
-0.436683, -0.000125142, -0.269744, -0.188807, 7.42088e-06, -0.000232282, -1.02842e-06
-0.440946, -5.5455e-05, -0.274848, -0.184432, -0.000103485, 0.000210726, -7.13761e-06
-0.440994, 0.000209, -0.275708, -0.184241, -3.15258e-06, -0.000113502, 3.51893e-06
-0.439807, -0.000140958, -0.271444, -0.182188, 3.06371e-05, 0.000109861, 1.48988e-05
-0.439808, 4.43124e-05, -0.268033, -0.181665, -0.000125232, -1.805e-05, -2.67585e-05
-0.442305, -5.37669e-05, -0.272007, -0.177857, 0.00013671, -0.00019486, 3.48547e-05
-0.445493, -0.000163975, -0.276411, -0.173893, -1.4178e-05, 0.00021397, -3.1267e-05
-0.444443, 1.40914e-05, -0.275747, -0.173185, 0.000132525, -0.000345639, 6.16576e-06
-0.443144, -0.0003875, -0.27014, -0.167272, -2.66845e-05, 0.000240567, 1.60717e-05
-0.443723, -0.00026514, -0.269517, -0.16333, -0.000321475, -0.000100267, -1.28993e-05
-0.447049, -0.000157536, -0.27476, -0.15822, 0.000124487, -1.10711e-05, 2.76567e-05
-0.449277, -2.97676e-05, -0.278919, -0.155742, 4.44738e-05, 8.85309e-05, -3.44566e-05
-0.449691, 3.35213e-05, -0.277652, -0.155925, 0.00011581, -0.00014763, -1.92957e-06
-0.449827, -0.000138634, -0.272579, -0.153196, -1.27484e-05, 8.80682e-05, 2.58481e-05
-0.450909, 9.20547e-05, -0.271673, -0.150719, -0.000197835, -3.43893e-05, -2.85884e-05
-0.45381, -6.59835e-05, -0.275802, -0.148447, -6.63247e-05, 2.48035e-05, 2.73741e-05
-0.453688, -6.26005e-05, -0.277853, -0.143903, 0.000152142, 6.43856e-05, -7.89085e-06
-0.452339, 2.56415e-05, -0.273909, -0.141583, 0.000195537, -0.000178351, 9.84272e-06
-0.45299, -0.000188838, -0.269459, -0.139093, -0.000190966, 2.77422e-05, 4.36168e-06
-0.454673, -0.000330607, -0.271959, -0.133465, -2.05561e-05, -1.04583e-06, -3.14279e-05
-0.456006, -8.64403e-05, -0.276309, -0.129369, 2.29249e-05, -4.7188e-05, 6.09443e-06
-0.456029, -0.000165103, -0.277644, -0.128148, -5.39093e-05, 0.000125908, 1.60401e-05
-0.45618, -9.98663e-05, -0.274077, -0.124791, 0.000168315, -0.000104364, -1.95831e-05
-0.457641, -3.09029e-05, -0.271335, -0.119886, -7.49122e-05, 0.000120593, 4.67361e-06
-0.458542, -3.42621e-07, -0.274659, -0.117893, 7.3597e-05, -0.000173465, -1.12805e-05
-0.459616, -4.68763e-05, -0.277886, -0.115502, -0.000127557, -3.46544e-06, 8.35277e-06
-0.460231, -4.07818e-05, -0.278956, -0.112293, 0.000103645, 0.000105241, 1.70409e-05
-0.461746, -1.80719e-05, -0.275246, -0.108208, -7.46757e-06, -0.000166917, -1.24699e-05
-0.461996, 1.86827e-05, -0.27172, -0.106105, -0.000206185, 0.000139586, 2.11773e-05
-0.462741, 2.16184e-05, -0.274729, -0.104131, 0.00020761, -7.16118e-05, -2.39885e-05
-0.463846, -3.04506e-05, -0.278351, -0.101108, 2.79316e-05, -5.17552e-05, 2.72142e-06
-0.464555, -6.82405e-06, -0.277514, -0.0965048, -8.98504e-06, 5.71506e-05, 1.45454e-05
-0.465684, 1.03155e-05, -0.272992, -0.0938444, -0.000153461, -0.000101472, -1.35757e-05
-0.464262, -1.5438e-05, -0.271295, -0.0922183, 8.14752e-05, 0.000155235, 6.65971e-07
-0.464319, -7.3587e-05, -0.27448, -0.0892821, -5.99976e-05, -0.000158102, -6.38676e-06
-0.465886, -0.000159407, -0.278021, -0.0841837, -5.22464e-06, -1.00089e-05, -2.83021e-06
-0.467048, -0.000157394, -0.276673, -0.0790815, 0.000232595, 6.89802e-05, 3.21187e-05
-0.466548, -2.30348e-05, -0.271618, -0.0759129, -8.91331e-05, -0.0001029, -3.24794e-05
-0.465806, -2.3547e-05, -0.272195, -0.0740283, -0.000188978, 0.000121242, 1.8968e-05
-0.467893, -3.04559e-05, -0.276908, -0.0719785, 1.23592e-05, -5.30618e-05, -1.16159e-05
-0.471074, -8.02298e-05, -0.280338, -0.0683541, 0.000154956, 9.85926e-06, 1.48739e-05
-0.471128, -0.000102287, -0.27708, -0.0637982, 0.000186132, -0.00014245, 1.99428e-05
-0.469391, -3.19875e-05, -0.269736, -0.0595704, -0.000109723, 6.36728e-05, -3.7875e-05
-0.469281, -3.41962e-05, -0.270807, -0.0564022, 4.77444e-06, -1.84966e-05, 2.32588e-05
-0.47241, -1.51536e-05, -0.275912, -0.0531964, -0.000190089, 5.18674e-05, -1.63963e-05
-0.472815, 1.33062e-05, -0.2767, -0.0495001, 1.18668e-05, -6.37706e-05, -7.26583e-06
-0.47172, -1.41249e-05, -0.271597, -0.0461471, 0.000122704, 7.85172e-05, 3.46211e-06
-0.470674, -2.62806e-05, -0.267594, -0.0436201, 9.97529e-07, -0.000152068, -1.84871e-05
-0.472146, -3.83369e-05, -0.271365, -0.0403915, 0.000192627, 2.60379e-05, 1.1829e-05
-0.474633, -0.000137116, -0.2761, -0.0365716, -9.61534e-05, 8.49539e-05, -1.44001e-06
-0.4733, -0.000160856, -0.274521, -0.0320493, -7.46433e-05, -8.24817e-05, -6.38122e-07
-0.472041, -5.12599e-05, -0.268329, -0.0270355, -0.000118508, 0.000163663, 2.64204e-05
-0.472591, 5.7358e-05, -0.267267, -0.0230786, -0.000105893, -0.000114337, -2.83348e-05
-0.474337, 1.2078e-05, -0.272008, -0.0197168, 0.000123917, -5.06668e-05, -5.88647e-06
-0.476058, 5.35221e-06, -0.275484, -0.0161983, 0.000279151, -5.58253e-05, -2.60851e-06
-0.476253, -4.31011e-06, -0.273854, -0.0127038, 0.000134374, -5.14293e-05, -1.15593e-06
-0.475726, -2.8601e-05, -0.267413, -0.0093467, -0.000303501, 0.000130698, 2.61788e-05
-0.476714, -3.26955e-05, -0.265933, -0.00599044, -0.000337369, -2.14661e-06, -1.73864e-06
-0.477558, -3.45099e-05, -0.270242, -0.00218077, 9.60812e-05, 1.24004e-05, -1.41221e-05
-0.477265, -0.000102048, -0.272025, -0.00045919, 0.000192076, -6.79205e-05, 2.0433e-05
-0.476788, -0.000158667, -0.26799, 0.000530611, 0.000320026, -0.000210278, -1.76364e-05
-0.477024, -0.000223812, -0.26382, 0.000962546, -9.30947e-05, -1.30967e-05, -2.78367e-05
-0.476501, -0.000245998, -0.264635, 0.000993795, -4.12537e-05, 7.53583e-06, 2.10375e-05
-0.477464, -0.00044268, -0.268779, 0.00095426, -0.000370656, 2.33607e-05, 2.64061e-06
-0.477284, -0.000629955, -0.270269, 0.00105017, 4.93156e-05, 4.37249e-05, 1.17015e-06
-0.477704, -0.000746305, -0.265924, 0.00121282, 0.000107265, -0.000107422, 2.72217e-05
-0.476783, -0.000597662, -0.262023, 0.00118477, 0.000132964, -0.000127688, -2.79797e-05
-0.47572, -0.00050509, -0.263004, 0.0013392, 0.000219072, -8.99561e-05, 9.4061e-07
-0.477192, -0.00063759, -0.266682, 0.00140763, -7.3763e-05, 2.02011e-05, 2.04381e-05
-0.480046, -0.000662933, -0.26956, 0.00147798, -0.000150133, 4.23248e-05, -2.43039e-05
-0.479609, -0.000654142, -0.265036, 0.00144243, -9.85635e-05, 1.87557e-05, 9.25137e-06
-0.478181, -0.000510097, -0.259681, 0.0015735, -0.000150451, 8.83966e-05, -2.58225e-06
-0.478315, -0.000432926, -0.261152, 0.00193188, 0.00016824, -0.00014769, -7.81401e-06
-0.480484, -0.000512175, -0.264627, 0.00214409, 0.000127931, -1.87345e-05, 9.88892e-06
-0.48037, -0.000553975, -0.264418, 0.00247838, 0.000334326, -7.50356e-05, -1.56392e-05
-0.478665, -0.00065924, -0.258193, 0.00291347, -0.000129483, -1.32298e-05, 2.64305e-05
-0.476888, -0.000692548, -0.2544, 0.00314632, -0.000292289, 6.75408e-05, 1.17123e-05
-0.478456, -0.000794063, -0.258158, 0.00342301, -0.000108162, -0.000103538, -4.15222e-05
-0.479745, -0.000992549, -0.262105, 0.00355898, 4.81719e-05, 1.41826e-05, 1.49729e-05
-0.479102, -0.00106715, -0.261065, 0.00389285, 0.000117449, -8.7152e-05, -6.71655e-06
-0.477682, -0.00104014, -0.255919, 0.00410753, 0.000201526, -5.2474e-06, -9.64608e-06
-0.47752, -0.00112829, -0.253779, 0.00422269, -3.88329e-05, -6.9059e-05, 1.57468e-05
-0.478169, -0.00117402, -0.256862, 0.00441385, -9.19481e-05, -3.06026e-05, 2.03174e-05
-0.478237, -0.00139449, -0.258962, 0.00495237, -0.000179554, 1.97996e-05, -2.43574e-05
-0.478313, -0.00157227, -0.258458, 0.00542459, 3.7898e-05, 8.77394e-06, 9.22767e-06
-0.478975, -0.00155762, -0.255438, 0.00566721, 3.81371e-05, -0.000109558, -2.59275e-06
-0.47842, -0.00149107, -0.252912, 0.0055545, 8.09682e-05, -0.000128635, -1.14894e-06
-0.478194, -0.00160171, -0.253261, 0.00710622, 3.84592e-06, 6.97949e-05, 6.17273e-06
-0.478922, -0.00151061, -0.255758, 0.0138134, 0.000108478, -2.91352e-05, -1.7286e-05
-0.478737, -0.000802874, -0.255296, 0.0193883, 0.000122811, 8.0526e-05, 2.57007e-05
