target_x, target_y, target_z
0.6, 0.398719, 0.238005
0.6, 0.398554, 0.237257
0.6, 0.398379, 0.23651
0.6, 0.398194, 0.235763
0.6, 0.398, 0.235017
0.6, 0.397795, 0.234271
0.6, 0.39758, 0.233525
0.6, 0.397355, 0.23278
0.6, 0.397121, 0.232035
0.6, 0.396876, 0.231291
0.6, 0.396622, 0.230547
0.6, 0.396358, 0.229804
0.6, 0.396083, 0.229061
0.6, 0.395799, 0.228318
0.6, 0.395505, 0.227576
0.6, 0.395201, 0.226835
0.6, 0.394888, 0.226094
0.6, 0.394564, 0.225354
0.6, 0.39423, 0.224615
0.6, 0.393887, 0.223876
0.6, 0.393534, 0.223138
0.6, 0.393171, 0.2224
0.6, 0.392798, 0.221663
0.6, 0.392415, 0.220927
0.6, 0.392022, 0.220192
0.6, 0.39162, 0.219457
0.6, 0.391208, 0.218723
0.6, 0.390786, 0.21799
0.6, 0.390354, 0.217258
0.6, 0.389913, 0.216526
0.6, 0.389462, 0.215796
0.6, 0.389001, 0.215066
0.6, 0.38853, 0.214337
0.6, 0.38805, 0.213609
0.6, 0.38756, 0.212882
0.6, 0.38706, 0.212155
0.6, 0.38655, 0.21143
0.6, 0.386031, 0.210706
0.6, 0.385503, 0.209983
0.6, 0.384964, 0.20926
0.6, 0.384416, 0.208539
0.6, 0.383859, 0.207819
0.6, 0.383291, 0.207099
0.6, 0.382715, 0.206381
0.6, 0.382128, 0.205664
0.6, 0.381532, 0.204948
0.6, 0.380927, 0.204234
0.6, 0.380312, 0.20352
0.6, 0.379687, 0.202807
0.6, 0.379053, 0.202096
0.6, 0.37841, 0.201386
0.6, 0.377757, 0.200677
0.6, 0.377095, 0.199969
0.6, 0.376423, 0.199263
0.6, 0.375742, 0.198558
0.6, 0.375051, 0.197854
0.6, 0.374351, 0.197151
0.6, 0.373642, 0.19645
0.6, 0.372923, 0.19575
0.6, 0.372195, 0.195052
0.6, 0.371458, 0.194354
0.6, 0.370711, 0.193659
0.6, 0.369955, 0.192964
0.6, 0.36919, 0.192271
0.6, 0.368416, 0.19158
0.6, 0.367633, 0.19089
0.6, 0.36684, 0.190201
0.6, 0.366038, 0.189514
0.6, 0.365227, 0.188829
0.6, 0.364407, 0.188145
0.6, 0.363577, 0.187462
0.6, 0.362739, 0.186781
0.6, 0.361892, 0.186102
0.6, 0.361035, 0.185424
0.6, 0.36017, 0.184748
0.6, 0.359295, 0.184073
0.6, 0.358412, 0.183401
0.6, 0.357519, 0.182729
0.6, 0.356618, 0.18206
0.6, 0.355707, 0.181392
0.6, 0.354788, 0.180726
0.6, 0.35386, 0.180062
0.6, 0.352923, 0.179399
0.6, 0.351977, 0.178738
0.6, 0.351023, 0.178079
0.6, 0.350059, 0.177422
0.6, 0.349087, 0.176766
0.6, 0.348107, 0.176113
0.6, 0.347117, 0.175461
0.6, 0.346119, 0.174811
0.6, 0.345112, 0.174163
0.6, 0.344097, 0.173517
0.6, 0.343072, 0.172873
0.6, 0.34204, 0.17223
0.6, 0.340999, 0.17159
0.6, 0.339949, 0.170952
0.6, 0.338891, 0.170315
0.6, 0.337824, 0.169681
0.6, 0.336749, 0.169048
0.6, 0.335665, 0.168418
0.6, 0.334573, 0.16779
0.6, 0.333473, 0.167163
0.6, 0.332364, 0.166539
0.6, 0.331247, 0.165917
0.6, 0.330122, 0.165297
0.6, 0.328989, 0.164679
0.6, 0.327847, 0.164063
0.6, 0.326697, 0.16345
0.6, 0.325539, 0.162838
0.6, 0.324373, 0.162229
0.6, 0.323198, 0.161622
0.6, 0.322016, 0.161017
0.6, 0.320826, 0.160414
0.6, 0.319627, 0.159814
0.6, 0.318421, 0.159216
0.6, 0.317206, 0.15862
0.6, 0.315984, 0.158026
0.6, 0.314754, 0.157435
0.6, 0.313515, 0.156846
0.6, 0.312269, 0.156259
0.6, 0.311016, 0.155675
0.6, 0.309754, 0.155093
0.6, 0.308485, 0.154513
0.6, 0.307208, 0.153936
0.6, 0.305923, 0.153361
0.6, 0.304631, 0.152789
0.6, 0.303331, 0.152219
0.6, 0.302023, 0.151651
0.6, 0.300708, 0.151086
0.6, 0.299386, 0.150524
0.6, 0.298056, 0.149964
0.6, 0.296718, 0.149406
0.6, 0.295373, 0.148851
0.6, 0.294021, 0.148298
0.6, 0.292661, 0.147748
0.6, 0.291294, 0.147201
0.6, 0.28992, 0.146656
0.6, 0.288538, 0.146114
0.6, 0.287149, 0.145574
0.6, 0.285753, 0.145037
0.6, 0.28435, 0.144502
0.6, 0.28294, 0.143971
0.6, 0.281523, 0.143441
0.6, 0.280099, 0.142915
0.6, 0.278667, 0.142391
0.6, 0.277229, 0.14187
0.6, 0.275784, 0.141351
0.6, 0.274332, 0.140836
0.6, 0.272873, 0.140323
0.6, 0.271407, 0.139812
0.6, 0.269935, 0.139305
0.6, 0.268455, 0.1388
0.6, 0.266969, 0.138298
0.6, 0.265477, 0.137799
0.6, 0.263977, 0.137303
0.6, 0.262471, 0.136809
0.6, 0.260959, 0.136318
0.6, 0.25944, 0.135831
0.6, 0.257914, 0.135345
0.6, 0.256382, 0.134863
0.6, 0.254844, 0.134384
0.6, 0.253299, 0.133908
0.6, 0.251748, 0.133434
0.6, 0.250191, 0.132964
0.6, 0.248627, 0.132496
0.6, 0.247057, 0.132031
0.6, 0.245481, 0.13157
0.6, 0.243899, 0.131111
0.6, 0.242311, 0.130655
0.6, 0.240717, 0.130202
0.6, 0.239116, 0.129752
0.6, 0.23751, 0.129305
0.6, 0.235898, 0.128862
0.6, 0.23428, 0.128421
0.6, 0.232656, 0.127983
0.6, 0.231026, 0.127548
0.6, 0.22939, 0.127117
0.6, 0.227749, 0.126688
0.6, 0.226102, 0.126263
0.6, 0.22445, 0.12584
0.6, 0.222791, 0.125421
0.6, 0.221127, 0.125005
0.6, 0.219458, 0.124592
0.6, 0.217783, 0.124182
0.6, 0.216103, 0.123775
0.6, 0.214417, 0.123371
0.6, 0.212726, 0.122971
0.6, 0.21103, 0.122574
0.6, 0.209328, 0.12218
0.6, 0.207621, 0.121789
0.6, 0.205909, 0.121401
0.6, 0.204192, 0.121017
0.6, 0.20247, 0.120635
0.6, 0.200742, 0.120257
0.6, 0.19901, 0.119883
0.6, 0.197272, 0.119511
0.6, 0.19553, 0.119143
0.6, 0.193783, 0.118778
0.6, 0.192031, 0.118416
0.6, 0.190274, 0.118058
0.6, 0.188512, 0.117703
0.6, 0.186746, 0.117351
0.6, 0.184975, 0.117002
0.6, 0.1832, 0.116657
0.6, 0.181419, 0.116315
0.6, 0.179635, 0.115977
0.6, 0.177845, 0.115642
0.6, 0.176052, 0.11531
0.6, 0.174254, 0.114981
0.6, 0.172451, 0.114656
0.6, 0.170645, 0.114335
0.6, 0.168834, 0.114016
0.6, 0.167018, 0.113702
0.6, 0.165199, 0.11339
0.6, 0.163375, 0.113082
0.6, 0.161548, 0.112778
0.6, 0.159716, 0.112476
0.6, 0.157881, 0.112179
0.6, 0.156041, 0.111884
0.6, 0.154198, 0.111593
0.6, 0.15235, 0.111306
0.6, 0.150499, 0.111022
0.6, 0.148644, 0.110742
0.6, 0.146785, 0.110465
0.6, 0.144923, 0.110191
0.6, 0.143057, 0.109921
0.6, 0.141188, 0.109655
0.6, 0.139315, 0.109392
0.6, 0.137438, 0.109132
0.6, 0.135558, 0.108876
0.6, 0.133675, 0.108624
0.6, 0.131788, 0.108375
0.6, 0.129898, 0.10813
0.6, 0.128005, 0.107888
0.6, 0.126109, 0.10765
0.6, 0.124209, 0.107415
0.6, 0.122306, 0.107184
0.6, 0.120401, 0.106956
0.6, 0.118492, 0.106732
0.6, 0.11658, 0.106512
0.6, 0.114666, 0.106295
0.6, 0.112748, 0.106082
0.6, 0.110828, 0.105873
0.6, 0.108905, 0.105667
0.6, 0.106979, 0.105464
0.6, 0.10505, 0.105265
0.6, 0.103119, 0.10507
0.6, 0.101186, 0.104879
0.6, 0.0992495, 0.104691
0.6, 0.0973108, 0.104506
0.6, 0.0953697, 0.104326
0.6, 0.0934262, 0.104149
0.6, 0.0914803, 0.103975
0.6, 0.0895322, 0.103806
0.6, 0.0875818, 0.10364
0.6, 0.0856293, 0.103477
0.6, 0.0836746, 0.103319
0.6, 0.0817178, 0.103164
0.6, 0.0797589, 0.103012
0.6, 0.0777981, 0.102864
0.6, 0.0758353, 0.10272
0.6, 0.0738707, 0.10258
0.6, 0.0719042, 0.102443
0.6, 0.0699358, 0.10231
0.6, 0.0679658, 0.102181
0.6, 0.065994, 0.102056
0.6, 0.0640206, 0.101934
0.6, 0.0620456, 0.101816
0.6, 0.0600691, 0.101701
0.6, 0.058091, 0.10159
0.6, 0.0561115, 0.101483
0.6, 0.0541306, 0.10138
0.6, 0.0521483, 0.10128
0.6, 0.0501647, 0.101184
0.6, 0.0481799, 0.101092
0.6, 0.0461939, 0.101004
0.6, 0.0442067, 0.100919
0.6, 0.0422184, 0.100838
0.6, 0.040229, 0.100761
0.6, 0.0382387, 0.100687
0.6, 0.0362474, 0.100617
0.6, 0.0342551, 0.100551
0.6, 0.0322621, 0.100489
0.6, 0.0302682, 0.10043
0.6, 0.0282736, 0.100375
0.6, 0.0262782, 0.100324
0.6, 0.0242822, 0.100277
0.6, 0.0222856, 0.100233
0.6, 0.0202884, 0.100193
0.6, 0.0182908, 0.100157
0.6, 0.0162926, 0.100124
0.6, 0.0142941, 0.100096
0.6, 0.0122952, 0.100071
0.6, 0.010296, 0.10005
0.6, 0.00829656, 0.100032
0.6, 0.00629689, 0.100019
0.6, 0.00429707, 0.100009
0.6, 0.00229714, 0.100002
0.6, 0.00029715, 0.1
0.6, -0.00170284, 0.100001
0.6, -0.0037028, 0.100006
0.6, -0.00570266, 0.100015
0.6, -0.00770237, 0.100028
0.6, -0.0097019, 0.100044
0.6, -0.0117012, 0.100064
0.6, -0.0137002, 0.100088
0.6, -0.0156988, 0.100116
0.6, -0.0176971, 0.100147
0.6, -0.0196949, 0.100182
0.6, -0.0216922, 0.100221
0.6, -0.023689, 0.100263
0.6, -0.0256852, 0.10031
0.6, -0.0276807, 0.10036
0.6, -0.0296756, 0.100413
0.6, -0.0316697, 0.100471
0.6, -0.033663, 0.100532
0.6, -0.0356555, 0.100597
0.6, -0.037647, 0.100666
0.6, -0.0396377, 0.100738
0.6, -0.0416273, 0.100814
0.6, -0.043616, 0.100894
0.6, -0.0456035, 0.100978
0.6, -0.0475899, 0.101065
0.6, -0.049575, 0.101156
0.6, -0.051559, 0.101251
0.6, -0.0535417, 0.10135
0.6, -0.055523, 0.101452
0.6, -0.0575029, 0.101558
0.6, -0.0594814, 0.101668
0.6, -0.0614584, 0.101781
0.6, -0.0634339, 0.101898
0.6, -0.0654078, 0.102019
0.6, -0.0673801, 0.102143
0.6, -0.0693506, 0.102272
0.6, -0.0713195, 0.102404
0.6, -0.0732865, 0.102539
0.6, -0.0752517, 0.102678
0.6, -0.0772151, 0.102821
0.6, -0.0791765, 0.102968
0.6, -0.0811359, 0.103118
0.6, -0.0830933, 0.103272
0.6, -0.0850486, 0.10343
0.6, -0.0870018, 0.103591
0.6, -0.0889529, 0.103756
0.6, -0.0909017, 0.103925
0.6, -0.0928482, 0.104097
0.6, -0.0947924, 0.104273
0.6, -0.0967342, 0.104452
0.6, -0.0986736, 0.104636
0.6, -0.100611, 0.104822
0.6, -0.102545, 0.105013
0.6, -0.104477, 0.105207
0.6, -0.106406, 0.105405
0.6, -0.108333, 0.105606
0.6, -0.110257, 0.105811
0.6, -0.112178, 0.106019
0.6, -0.114096, 0.106232
0.6, -0.116012, 0.106447
0.6, -0.117924, 0.106667
0.6, -0.119834, 0.10689
0.6, -0.12174, 0.107116
0.6, -0.123644, 0.107346
0.6, -0.125545, 0.10758
0.6, -0.127442, 0.107817
0.6, -0.129336, 0.108058
0.6, -0.131227, 0.108302
0.6, -0.133115, 0.10855
0.6, -0.134999, 0.108801
0.6, -0.13688, 0.109056
0.6, -0.138757, 0.109314
0.6, -0.140632, 0.109576
0.6, -0.142502, 0.109842
0.6, -0.144369, 0.110111
0.6, -0.146232, 0.110383
0.6, -0.148092, 0.110659
0.6, -0.149948, 0.110938
0.6, -0.1518, 0.111221
0.6, -0.153649, 0.111508
0.6, -0.155494, 0.111797
0.6, -0.157334, 0.112091
0.6, -0.159171, 0.112387
0.6, -0.161004, 0.112688
0.6, -0.162833, 0.112991
0.6, -0.164658, 0.113298
0.6, -0.166478, 0.113609
0.6, -0.168295, 0.113923
0.6, -0.170107, 0.11424
0.6, -0.171915, 0.11456
0.6, -0.173719, 0.114885
0.6, -0.175518, 0.115212
0.6, -0.177313, 0.115543
0.6, -0.179103, 0.115877
0.6, -0.18089, 0.116214
0.6, -0.182671, 0.116555
0.6, -0.184448, 0.116899
0.6, -0.18622, 0.117247
0.6, -0.187988, 0.117598
0.6, -0.189751, 0.117952
0.6, -0.191509, 0.118309
0.6, -0.193263, 0.11867
0.6, -0.195012, 0.119034
0.6, -0.196755, 0.119401
0.6, -0.198494, 0.119772
0.6, -0.200228, 0.120146
0.6, -0.201957, 0.120523
0.6, -0.203681, 0.120903
0.6, -0.205399, 0.121286
0.6, -0.207113, 0.121673
0.6, -0.208822, 0.122063
0.6, -0.210525, 0.122456
0.6, -0.212223, 0.122853
0.6, -0.213915, 0.123252
0.6, -0.215603, 0.123655
0.6, -0.217284, 0.124061
0.6, -0.218961, 0.12447
0.6, -0.220632, 0.124882
0.6, -0.222297, 0.125297
0.6, -0.223957, 0.125715
0.6, -0.225612, 0.126137
0.6, -0.22726, 0.126561
0.6, -0.228903, 0.126989
0.6, -0.230541, 0.12742
0.6, -0.232172, 0.127854
0.6, -0.233798, 0.12829
0.6, -0.235418, 0.12873
0.6, -0.237032, 0.129173
0.6, -0.23864, 0.129619
0.6, -0.240242, 0.130068
0.6, -0.241838, 0.13052
0.6, -0.243428, 0.130975
0.6, -0.245012, 0.131433
0.6, -0.24659, 0.131894
0.6, -0.248161, 0.132358
0.6, -0.249727, 0.132824
0.6, -0.251286, 0.133294
0.6, -0.252839, 0.133767
0.6, -0.254386, 0.134242
0.6, -0.255926, 0.134721
0.6, -0.25746, 0.135202
0.6, -0.258987, 0.135686
0.6, -0.260508, 0.136173
0.6, -0.262023, 0.136663
0.6, -0.26353, 0.137156
0.6, -0.265032, 0.137651
0.6, -0.266526, 0.13815
0.6, -0.268014, 0.138651
0.6, -0.269496, 0.139155
0.6, -0.27097, 0.139661
0.6, -0.272438, 0.140171
0.6, -0.273899, 0.140683
0.6, -0.275353, 0.141198
0.6, -0.2768, 0.141716
0.6, -0.278241, 0.142236
0.6, -0.279674, 0.142759
0.6, -0.2811, 0.143285
0.6, -0.28252, 0.143813
0.6, -0.283932, 0.144344
0.6, -0.285337, 0.144878
0.6, -0.286735, 0.145414
0.6, -0.288126, 0.145953
0.6, -0.28951, 0.146495
0.6, -0.290886, 0.147039
0.6, -0.292256, 0.147585
0.6, -0.293617, 0.148135
0.6, -0.294972, 0.148686
0.6, -0.296319, 0.149241
0.6, -0.297659, 0.149798
0.6, -0.298991, 0.150357
0.6, -0.300316, 0.150919
0.6, -0.301633, 0.151483
0.6, -0.302943, 0.15205
0.6, -0.304245, 0.152619
0.6, -0.30554, 0.153191
0.6, -0.306827, 0.153765
0.6, -0.308106, 0.154341
0.6, -0.309378, 0.15492
0.6, -0.310642, 0.155502
0.6, -0.311898, 0.156085
0.6, -0.313146, 0.156671
0.6, -0.314386, 0.15726
0.6, -0.315619, 0.15785
0.6, -0.316844, 0.158443
0.6, -0.318061, 0.159038
0.6, -0.319269, 0.159636
0.6, -0.32047, 0.160236
0.6, -0.321663, 0.160838
0.6, -0.322848, 0.161442
0.6, -0.324025, 0.162048
0.6, -0.325193, 0.162657
0.6, -0.326354, 0.163268
0.6, -0.327506, 0.163881
0.6, -0.32865, 0.164496
0.6, -0.329786, 0.165113
0.6, -0.330914, 0.165733
0.6, -0.332033, 0.166354
0.6, -0.333144, 0.166978
0.6, -0.334247, 0.167603
0.6, -0.335342, 0.168231
0.6, -0.336428, 0.168861
0.6, -0.337505, 0.169493
0.6, -0.338575, 0.170127
0.6, -0.339635, 0.170762
0.6, -0.340688, 0.1714
0.6, -0.341731, 0.17204
0.6, -0.342767, 0.172682
0.6, -0.343793, 0.173325
0.6, -0.344811, 0.173971
0.6, -0.345821, 0.174618
0.6, -0.346821, 0.175268
0.6, -0.347813, 0.175919
0.6, -0.348797, 0.176572
0.6, -0.349772, 0.177227
0.6, -0.350737, 0.177884
0.6, -0.351695, 0.178542
0.6, -0.352643, 0.179202
0.6, -0.353583, 0.179865
0.6, -0.354513, 0.180528
0.6, -0.355435, 0.181194
0.6, -0.356348, 0.181861
0.6, -0.357252, 0.18253
0.6, -0.358147, 0.183201
0.6, -0.359033, 0.183873
0.6, -0.359911, 0.184547
0.6, -0.360779, 0.185223
0.6, -0.361638, 0.1859
0.6, -0.362488, 0.186579
0.6, -0.363329, 0.18726
0.6, -0.364161, 0.187942
0.6, -0.364984, 0.188625
0.6, -0.365798, 0.18931
0.6, -0.366602, 0.189997
0.6, -0.367398, 0.190685
0.6, -0.368184, 0.191375
0.6, -0.368961, 0.192066
0.6, -0.369729, 0.192758
0.6, -0.370488, 0.193452
0.6, -0.371237, 0.194148
0.6, -0.371977, 0.194844
0.6, -0.372708, 0.195542
0.6, -0.373429, 0.196242
0.6, -0.374141, 0.196943
0.6, -0.374844, 0.197645
0.6, -0.375538, 0.198349
0.6, -0.376222, 0.199053
0.6, -0.376896, 0.199759
0.6, -0.377561, 0.200467
0.6, -0.378217, 0.201175
0.6, -0.378863, 0.201885
0.6, -0.3795, 0.202596
0.6, -0.380127, 0.203308
0.6, -0.380745, 0.204021
0.6, -0.381353, 0.204736
0.6, -0.381952, 0.205451
0.6, -0.382541, 0.206168
0.6, -0.383121, 0.206886
0.6, -0.383691, 0.207605
0.6, -0.384252, 0.208325
0.6, -0.384802, 0.209046
0.6, -0.385344, 0.209768
0.6, -0.385875, 0.210491
0.6, -0.386397, 0.211215
0.6, -0.38691, 0.21194
0.6, -0.387412, 0.212666
0.6, -0.387905, 0.213393
0.6, -0.388388, 0.21412
0.6, -0.388862, 0.214849
0.6, -0.389326, 0.215579
0.6, -0.38978, 0.216309
0.6, -0.390224, 0.21704
0.6, -0.390659, 0.217772
0.6, -0.391084, 0.218505
0.6, -0.391499, 0.219239
0.6, -0.391904, 0.219973
0.6, -0.392299, 0.220709
0.6, -0.392685, 0.221444
0.6, -0.393061, 0.222181
0.6, -0.393427, 0.222918
0.6, -0.393783, 0.223656
0.6, -0.394129, 0.224395
0.6, -0.394466, 0.225134
0.6, -0.394792, 0.225874
0.6, -0.395109, 0.226615
0.6, -0.395416, 0.227356
0.6, -0.395713, 0.228098
0.6, -0.396, 0.22884
0.6, -0.396277, 0.229583
0.6, -0.396544, 0.230326
0.6, -0.396802, 0.23107
0.6, -0.397049, 0.231814
0.6, -0.397287, 0.232559
0.6, -0.397514, 0.233304
0.6, -0.397732, 0.234049
0.6, -0.39794, 0.234795
0.6, -0.398137, 0.235542
0.6, -0.398325, 0.236288
0.6, -0.398503, 0.237035
0.6, -0.398671, 0.237783
0.6, -0.398829, 0.23853
0.6, -0.398977, 0.239278
0.6, -0.399115, 0.240026
0.6, -0.399243, 0.240775
0.6, -0.399361, 0.241524
0.6, -0.399469, 0.242273
0.6, -0.399567, 0.243022
0.6, -0.399655, 0.243771
0.6, -0.399733, 0.24452
0.6, -0.399801, 0.24527
0.6, -0.399859, 0.24602
0.6, -0.399907, 0.246769
0.6, -0.399945, 0.247519
0.6, -0.399973, 0.248269
0.6, -0.399991, 0.249019
0.6, -0.4, 0.249769
0.6, -0.399998, 0.250519
0.6, -0.399986, 0.251269
0.6, -0.399964, 0.252019
0.6, -0.399932, 0.252769
0.6, -0.39989, 0.253519
0.6, -0.399838, 0.254269
0.6, -0.399776, 0.255018
0.6, -0.399704, 0.255768
0.6, -0.399622, 0.256517
0.6, -0.39953, 0.257266
0.6, -0.399429, 0.258015
0.6, -0.399317, 0.258764
0.6, -0.399195, 0.259513
0.6, -0.399063, 0.260261
0.6, -0.398921, 0.261009
0.6, -0.398769, 0.261757
0.6, -0.398608, 0.262505
0.6, -0.398436, 0.263252
0.6, -0.398254, 0.263999
0.6, -0.398063, 0.264745
0.6, -0.397861, 0.265491
0.6, -0.39765, 0.266237
0.6, -0.397428, 0.266983
0.6, -0.397197, 0.267728
0.6, -0.396955, 0.268472
0.6, -0.396704, 0.269216
0.6, -0.396443, 0.26996
0.6, -0.396172, 0.270703
0.6, -0.395891, 0.271445
0.6, -0.3956, 0.272187
0.6, -0.395299, 0.272929
0.6, -0.394989, 0.27367
0.6, -0.394668, 0.27441
0.6, -0.394338, 0.27515
0.6, -0.393997, 0.275889
0.6, -0.393647, 0.276627
0.6, -0.393287, 0.277365
0.6, -0.392918, 0.278102
0.6, -0.392538, 0.278838
0.6, -0.392148, 0.279574
0.6, -0.391749, 0.280309
0.6, -0.39134, 0.281043
0.6, -0.390921, 0.281777
0.6, -0.390493, 0.282509
0.6, -0.390055, 0.283241
0.6, -0.389606, 0.283972
0.6, -0.389149, 0.284702
0.6, -0.388681, 0.285431
0.6, -0.388204, 0.286159
0.6, -0.387717, 0.286887
0.6, -0.38722, 0.287613
0.6, -0.386714, 0.288339
0.6, -0.386198, 0.289064
0.6, -0.385672, 0.289787
0.6, -0.385137, 0.29051
0.6, -0.384592, 0.291231
0.6, -0.384037, 0.291952
0.6, -0.383473, 0.292672
0.6, -0.382899, 0.29339
0.6, -0.382316, 0.294107
0.6, -0.381723, 0.294824
0.6, -0.381121, 0.295539
0.6, -0.380509, 0.296253
0.6, -0.379887, 0.296966
0.6, -0.379256, 0.297677
0.6, -0.378616, 0.298388
0.6, -0.377966, 0.299097
0.6, -0.377307, 0.299805
0.6, -0.376638, 0.300512
0.6, -0.37596, 0.301218
0.6, -0.375272, 0.301922
0.6, -0.374575, 0.302625
0.6, -0.373869, 0.303327
0.6, -0.373153, 0.304027
0.6, -0.372428, 0.304726
0.6, -0.371694, 0.305424
0.6, -0.37095, 0.30612
0.6, -0.370197, 0.306815
0.6, -0.369435, 0.307508
0.6, -0.368664, 0.3082
0.6, -0.367883, 0.308891
0.6, -0.367093, 0.30958
0.6, -0.366294, 0.310267
0.6, -0.365486, 0.310953
0.6, -0.364669, 0.311638
0.6, -0.363843, 0.312321
0.6, -0.363007, 0.313002
0.6, -0.362162, 0.313682
0.6, -0.361309, 0.31436
0.6, -0.360446, 0.315037
0.6, -0.359575, 0.315712
0.6, -0.358694, 0.316385
0.6, -0.357804, 0.317057
0.6, -0.356906, 0.317727
0.6, -0.355998, 0.318395
0.6, -0.355082, 0.319062
0.6, -0.354157, 0.319727
0.6, -0.353222, 0.32039
0.6, -0.35228, 0.321051
0.6, -0.351328, 0.321711
0.6, -0.350367, 0.322369
0.6, -0.349398, 0.323025
0.6, -0.34842, 0.323679
0.6, -0.347433, 0.324332
0.6, -0.346438, 0.324982
0.6, -0.345434, 0.325631
0.6, -0.344421, 0.326277
0.6, -0.3434, 0.326922
0.6, -0.34237, 0.327565
0.6, -0.341331, 0.328206
0.6, -0.340284, 0.328845
0.6, -0.339229, 0.329482
0.6, -0.338165, 0.330117
0.6, -0.337092, 0.33075
0.6, -0.336011, 0.331381
0.6, -0.334922, 0.33201
0.6, -0.333824, 0.332637
0.6, -0.332718, 0.333262
0.6, -0.331604, 0.333885
0.6, -0.330481, 0.334506
0.6, -0.329351, 0.335124
0.6, -0.328212, 0.335741
0.6, -0.327064, 0.336355
0.6, -0.325909, 0.336967
0.6, -0.324745, 0.337577
0.6, -0.323573, 0.338185
0.6, -0.322394, 0.338791
0.6, -0.321206, 0.339394
0.6, -0.32001, 0.339995
0.6, -0.318806, 0.340594
0.6, -0.317594, 0.341191
0.6, -0.316374, 0.341785
0.6, -0.315146, 0.342377
0.6, -0.313911, 0.342967
0.6, -0.312667, 0.343554
0.6, -0.311416, 0.344139
0.6, -0.310157, 0.344722
0.6, -0.30889, 0.345302
0.6, -0.307615, 0.34588
0.6, -0.306333, 0.346456
0.6, -0.305043, 0.347029
0.6, -0.303746, 0.3476
0.6, -0.302441, 0.348168
0.6, -0.301128, 0.348734
0.6, -0.299808, 0.349297
0.6, -0.29848, 0.349858
0.6, -0.297145, 0.350417
0.6, -0.295802, 0.350973
0.6, -0.294452, 0.351526
0.6, -0.293095, 0.352077
0.6, -0.29173, 0.352625
0.6, -0.290358, 0.353171
0.6, -0.288979, 0.353714
0.6, -0.287593, 0.354254
0.6, -0.286199, 0.354792
0.6, -0.284798, 0.355328
0.6, -0.28339, 0.35586
0.6, -0.281975, 0.35639
0.6, -0.280553, 0.356918
0.6, -0.279124, 0.357442
0.6, -0.277688, 0.357964
0.6, -0.276245, 0.358484
0.6, -0.274795, 0.359
0.6, -0.273338, 0.359514
0.6, -0.271875, 0.360025
0.6, -0.270404, 0.360534
0.6, -0.268927, 0.361039
0.6, -0.267443, 0.361542
0.6, -0.265953, 0.362042
0.6, -0.264455, 0.36254
0.6, -0.262952, 0.363034
0.6, -0.261441, 0.363526
0.6, -0.259924, 0.364014
0.6, -0.258401, 0.3645
0.6, -0.256871, 0.364983
0.6, -0.255335, 0.365464
0.6, -0.253792, 0.365941
0.6, -0.252243, 0.366415
0.6, -0.250688, 0.366887
0.6, -0.249126, 0.367355
0.6, -0.247558, 0.367821
0.6, -0.245984, 0.368284
0.6, -0.244404, 0.368743
0.6, -0.242818, 0.3692
0.6, -0.241225, 0.369654
0.6, -0.239627, 0.370105
0.6, -0.238022, 0.370553
0.6, -0.236412, 0.370997
0.6, -0.234796, 0.371439
0.6, -0.233174, 0.371878
0.6, -0.231546, 0.372314
0.6, -0.229912, 0.372746
0.6, -0.228273, 0.373176
0.6, -0.226627, 0.373602
0.6, -0.224977, 0.374026
0.6, -0.22332, 0.374446
0.6, -0.221658, 0.374863
0.6, -0.21999, 0.375277
0.6, -0.218317, 0.375688
0.6, -0.216639, 0.376096
0.6, -0.214955, 0.3765
0.6, -0.213265, 0.376902
0.6, -0.211571, 0.3773
0.6, -0.209871, 0.377695
0.6, -0.208166, 0.378087
0.6, -0.206455, 0.378476
0.6, -0.20474, 0.378861
0.6, -0.203019, 0.379244
0.6, -0.201293, 0.379623
0.6, -0.199562, 0.379998
0.6, -0.197826, 0.380371
0.6, -0.196086, 0.38074
0.6, -0.19434, 0.381106
0.6, -0.19259, 0.381469
0.6, -0.190834, 0.381829
0.6, -0.189074, 0.382185
0.6, -0.187309, 0.382538
0.6, -0.18554, 0.382887
0.6, -0.183766, 0.383233
0.6, -0.181987, 0.383576
0.6, -0.180204, 0.383916
0.6, -0.178416, 0.384252
0.6, -0.176624, 0.384585
0.6, -0.174827, 0.384914
0.6, -0.173026, 0.38524
0.6, -0.171221, 0.385563
0.6, -0.169411, 0.385883
0.6, -0.167597, 0.386198
0.6, -0.165779, 0.386511
0.6, -0.163957, 0.38682
0.6, -0.16213, 0.387126
0.6, -0.1603, 0.387428
0.6, -0.158466, 0.387727
0.6, -0.156627, 0.388022
0.6, -0.154785, 0.388314
0.6, -0.152939, 0.388603
0.6, -0.151089, 0.388888
0.6, -0.149235, 0.389169
0.6, -0.147378, 0.389447
0.6, -0.145517, 0.389722
0.6, -0.143652, 0.389993
0.6, -0.141784, 0.390261
0.6, -0.139912, 0.390525
0.6, -0.138036, 0.390785
0.6, -0.136157, 0.391042
0.6, -0.134275, 0.391296
0.6, -0.13239, 0.391546
0.6, -0.130501, 0.391792
0.6, -0.128608, 0.392035
0.6, -0.126713, 0.392275
0.6, -0.124814, 0.392511
0.6, -0.122913, 0.392743
0.6, -0.121008, 0.392971
0.6, -0.1191, 0.393197
0.6, -0.117189, 0.393418
