ee_x, ee_y, ee_z,time_us
0.62216, -0.289079, 0.368225,1645479828368611
0.622214, -0.287539, 0.368754,1645479828373610
0.622276, -0.285984, 0.369304,1645479828378610
0.622323, -0.284407, 0.369823,1645479828383610
0.622367, -0.282819, 0.370324,1645479828388609
0.622417, -0.281246, 0.370845,1645479828393610
0.622479, -0.279659, 0.371384,1645479828398610
0.622535, -0.278047, 0.371923,1645479828403610
0.622585, -0.276423, 0.372447,1645479828408609
0.622624, -0.274802, 0.372961,1645479828413609
0.622665, -0.27318, 0.373452,1645479828418609
0.622699, -0.271546, 0.373941,1645479828423609
0.622747, -0.269894, 0.374449,1645479828428609
0.62278, -0.268229, 0.374942,1645479828433609
0.622798, -0.266565, 0.375408,1645479828438609
0.622816, -0.264911, 0.375887,1645479828443608
0.622844, -0.263255, 0.376385,1645479828448608
0.622873, -0.261581, 0.376874,1645479828453609
0.622891, -0.259895, 0.377352,1645479828458633
0.622905, -0.258196, 0.377816,1645479828463632
0.622912, -0.256491, 0.378277,1645479828468631
0.622916, -0.254788, 0.378722,1645479828473631
0.622923, -0.253084, 0.37919,1645479828478631
0.62293, -0.251364, 0.379651,1645479828483631
0.622924, -0.24962, 0.380085,1645479828488631
0.62292, -0.247869, 0.380518,1645479828493630
0.622925, -0.246131, 0.380979,1645479828498630
0.622934, -0.244381, 0.381443,1645479828503630
0.62293, -0.242618, 0.381891,1645479828508629
0.622917, -0.240837, 0.382327,1645479828513629
0.622905, -0.239058, 0.382759,1645479828518629
0.622897, -0.237274, 0.383186,1645479828523628
0.622883, -0.23549, 0.383607,1645479828528627
0.622848, -0.233707, 0.384014,1645479828533626
0.622808, -0.231914, 0.384407,1645479828538627
0.622776, -0.230104, 0.384808,1645479828543627
0.622757, -0.228288, 0.385223,1645479828548627
0.622726, -0.226474, 0.385637,1645479828553626
0.622683, -0.224652, 0.386042,1645479828558626
0.622633, -0.222819, 0.386431,1645479828563625
0.622589, -0.220963, 0.386812,1645479828568625
0.622548, -0.219101, 0.387193,1645479828573625
0.622504, -0.217251, 0.387589,1645479828578625
0.622447, -0.215377, 0.387958,1645479828583625
0.622381, -0.213494, 0.388309,1645479828588624
0.622327, -0.211619, 0.38868,1645479828593624
0.622279, -0.209739, 0.389057,1645479828598624
0.622221, -0.207844, 0.389429,1645479828603624
0.622146, -0.205955, 0.389791,1645479828608624
0.62207, -0.204075, 0.390146,1645479828613623
0.621995, -0.202187, 0.390499,1645479828618623
0.621931, -0.200276, 0.390852,1645479828623623
0.621856, -0.198358, 0.391212,1645479828628623
0.621764, -0.196444, 0.391537,1645479828633623
0.621667, -0.19452, 0.391849,1645479828638623
0.621585, -0.192589, 0.392167,1645479828643622
0.621506, -0.190654, 0.392498,1645479828648622
0.621413, -0.18871, 0.39282,1645479828653622
0.621306, -0.186752, 0.393129,1645479828658622
0.621197, -0.184791, 0.393432,1645479828663622
0.62109, -0.182831, 0.393731,1645479828668622
0.620991, -0.180862, 0.394033,1645479828673621
0.620886, -0.178883, 0.394342,1645479828678621
0.620758, -0.176918, 0.394628,1645479828683621
0.620625, -0.174955, 0.394903,1645479828688621
0.62051, -0.172976, 0.395194,1645479828693621
0.620401, -0.170991, 0.395484,1645479828698621
0.620277, -0.169011, 0.395764,1645479828703621
0.620141, -0.167023, 0.39603,1645479828708620
0.620001, -0.165027, 0.396296,1645479828713620
0.619864, -0.163024, 0.396555,1645479828718620
0.619728, -0.161018, 0.396811,1645479828723620
0.619592, -0.159005, 0.397074,1645479828728620
0.619439, -0.156985, 0.39731,1645479828733620
0.61928, -0.154961, 0.397538,1645479828738620
0.619135, -0.152925, 0.397786,1645479828743619
0.618992, -0.150893, 0.398041,1645479828748619
0.618832, -0.148876, 0.398278,1645479828753619
0.618662, -0.146864, 0.398504,1645479828758619
0.618491, -0.14483, 0.398719,1645479828763619
0.61832, -0.142782, 0.398916,1645479828768618
0.618143, -0.140739, 0.399107,1645479828773617
0.617973, -0.138697, 0.399324,1645479828778618
0.617793, -0.136658, 0.399524,1645479828783618
0.617603, -0.134594, 0.3997,1645479828788618
0.617424, -0.132515, 0.399878,1645479828793617
0.617248, -0.130451, 0.40008,1645479828798617
0.617068, -0.1284, 0.400276,1645479828803617
0.616878, -0.126337, 0.400465,1645479828808616
0.616684, -0.124251, 0.400639,1645479828813616
0.616487, -0.12217, 0.400813,1645479828818617
0.616282, -0.120115, 0.400973,1645479828823616
0.616078, -0.118061, 0.401139,1645479828828616
0.615878, -0.115986, 0.401308,1645479828833616
0.615668, -0.113883, 0.401448,1645479828838616
0.615446, -0.11179, 0.40157,1645479828843616
0.61523, -0.109725, 0.401708,1645479828848616
0.615022, -0.10765, 0.401864,1645479828853616
0.614811, -0.105541, 0.402004,1645479828858616
0.61459, -0.10343, 0.402135,1645479828863616
0.614362, -0.101338, 0.402253,1645479828868615
0.614129, -0.0992474, 0.402366,1645479828873615
0.613898, -0.0971375, 0.40247,1645479828878616
0.613662, -0.0950176, 0.402573,1645479828883616
0.613433, -0.0929206, 0.40269,1645479828888615
0.613197, -0.0908479, 0.402796,1645479828893614
0.612949, -0.088757, 0.402876,1645479828898615
0.612704, -0.0866358, 0.402958,1645479828903614
0.612468, -0.0845182, 0.403045,1645479828908614
0.612231, -0.082429, 0.403145,1645479828913614
0.611988, -0.080329, 0.403226,1645479828918613
0.611745, -0.0781938, 0.403308,1645479828923613
0.611496, -0.076055, 0.403367,1645479828928613
0.61124, -0.0739327, 0.403423,1645479828933613
0.610983, -0.071831, 0.403469,1645479828938613
0.610723, -0.0697128, 0.40352,1645479828943612
0.610476, -0.0675822, 0.403583,1645479828948612
0.610214, -0.065474, 0.40363,1645479828953611
0.609944, -0.0633888, 0.403655,1645479828958611
0.609673, -0.0612818, 0.403675,1645479828963615
0.609416, -0.0591394, 0.403707,1645479828968615
0.609158, -0.057008, 0.403742,1645479828973614
0.608892, -0.0548983, 0.403764,1645479828978614
0.608625, -0.0527862, 0.403788,1645479828983614
0.608362, -0.0506486, 0.40381,1645479828988614
0.608092, -0.0485043, 0.403813,1645479828993614
0.607816, -0.0463841, 0.403809,1645479828998614
0.607537, -0.0442786, 0.403798,1645479829003614
0.607259, -0.0421521, 0.403783,1645479829008613
0.606984, -0.0400237, 0.403771,1645479829013613
0.606709, -0.0379253, 0.403759,1645479829018613
0.606437, -0.0358256, 0.403739,1645479829023613
0.606159, -0.0337023, 0.403711,1645479829028613
0.605875, -0.0315698, 0.403673,1645479829033612
0.605593, -0.0294566, 0.403632,1645479829038612
0.605315, -0.027347, 0.403592,1645479829043612
0.605041, -0.0252226, 0.403567,1645479829048612
0.604759, -0.0230801, 0.403517,1645479829053612
0.604476, -0.0209501, 0.403457,1645479829058612
0.604195, -0.018844, 0.40339,1645479829063612
0.603917, -0.0167249, 0.403339,1645479829068612
0.60363, -0.0146007, 0.403274,1645479829073612
0.603341, -0.0125057, 0.403195,1645479829078612
0.603054, -0.0104224, 0.403107,1645479829083612
0.602773, -0.00831601, 0.403023,1645479829088612
0.602482, -0.00619194, 0.402934,1645479829093612
0.602195, -0.00407583, 0.402846,1645479829098612
0.60191, -0.00197906, 0.402754,1645479829103611
0.601631, 0.000128415, 0.402655,1645479829108611
0.601345, 0.00226281, 0.402543,1645479829113612
0.601055, 0.00438562, 0.402421,1645479829118612
0.600771, 0.0064754, 0.402311,1645479829123611
0.600483, 0.00856958, 0.402185,1645479829128611
0.600202, 0.0106858, 0.402066,1645479829133610
0.599919, 0.0127791, 0.401936,1645479829138611
0.599634, 0.0148487, 0.401793,1645479829143611
0.599357, 0.0169255, 0.401657,1645479829148611
0.599076, 0.0190341, 0.401512,1645479829153610
0.598793, 0.0211469, 0.401365,1645479829158610
0.598518, 0.0232236, 0.401218,1645479829163610
0.598245, 0.0252981, 0.401065,1645479829168610
0.597965, 0.0274098, 0.40091,1645479829173610
0.597682, 0.0295298, 0.400762,1645479829178611
0.597401, 0.0316144, 0.400618,1645479829183611
0.597115, 0.0336825, 0.40047,1645479829188610
0.596824, 0.0357666, 0.400327,1645479829193610
0.596528, 0.0378597, 0.400191,1645479829198611
0.596236, 0.0399181, 0.400061,1645479829203610
0.595941, 0.0419543, 0.39992,1645479829208610
0.595643, 0.0440175, 0.399761,1645479829213610
0.595352, 0.0461088, 0.399604,1645479829218610
0.595072, 0.0481797, 0.399452,1645479829223610
0.594796, 0.0502279, 0.399292,1645479829228609
0.594519, 0.052294, 0.399124,1645479829233610
0.594244, 0.0543824, 0.398953,1645479829238610
0.593968, 0.0564641, 0.398772,1645479829243610
0.593696, 0.0585102, 0.398585,1645479829248610
0.593425, 0.0605476, 0.398401,1645479829253609
0.593152, 0.0626115, 0.398222,1645479829258610
0.59288, 0.0646652, 0.398041,1645479829263610
0.592618, 0.0666837, 0.397855,1645479829268610
0.592363, 0.0687016, 0.397666,1645479829273610
0.592108, 0.0707512, 0.397485,1645479829278610
0.591853, 0.0728098, 0.39731,1645479829283610
0.5916, 0.0748452, 0.39713,1645479829288609
0.591353, 0.0768628, 0.396939,1645479829293610
0.591103, 0.078899, 0.396731,1645479829298610
0.590845, 0.0809596, 0.396518,1645479829303609
0.590582, 0.0829994, 0.396304,1645479829308609
0.590318, 0.0850071, 0.396082,1645479829313608
0.590046, 0.0870217, 0.395837,1645479829318609
0.589767, 0.0890478, 0.395581,1645479829323608
0.589484, 0.0910578, 0.395321,1645479829328609
0.589197, 0.0930403, 0.395052,1645479829333609
0.588906, 0.0950233, 0.394774,1645479829338609
0.588605, 0.0970335, 0.394501,1645479829343609
0.588295, 0.0990515, 0.394225,1645479829348609
0.587991, 0.101037, 0.39394,1645479829353609
0.587694, 0.103012, 0.393655,1645479829358609
0.587392, 0.105011, 0.393369,1645479829363608
0.587087, 0.10702, 0.393077,1645479829368608
0.586792, 0.109016, 0.392795,1645479829373608
0.586509, 0.110981, 0.392514,1645479829378608
0.586225, 0.112945, 0.392226,1645479829383609
0.585941, 0.114935, 0.391937,1645479829388609
0.585663, 0.116913, 0.391656,1645479829393608
0.5854, 0.118851, 0.391371,1645479829398608
0.585137, 0.120788, 0.391087,1645479829403608
0.584873, 0.122757, 0.390808,1645479829408608
0.584605, 0.124731, 0.390517,1645479829413608
0.584344, 0.126684, 0.390225,1645479829418608
0.584091, 0.128612, 0.389929,1645479829423608
0.583836, 0.130551, 0.389634,1645479829428607
0.583576, 0.132514, 0.389343,1645479829433607
0.583313, 0.13447, 0.389048,1645479829438607
0.583068, 0.136394, 0.388764,1645479829443607
0.582822, 0.138313, 0.388467,1645479829448607
0.58257, 0.140242, 0.38816,1645479829453607
0.582313, 0.14218, 0.387842,1645479829458606
0.582067, 0.144094, 0.387543,1645479829463607
0.581836, 0.145978, 0.387242,1645479829468606
0.581594, 0.147868, 0.386941,1645479829473607
0.58135, 0.149788, 0.386636,1645479829478607
0.581107, 0.151705, 0.386338,1645479829483606
0.580877, 0.15359, 0.386034,1645479829488606
0.580644, 0.155462, 0.385722,1645479829493606
0.580412, 0.157351, 0.385414,1645479829498606
0.580178, 0.15925, 0.385115,1645479829503606
0.579945, 0.161139, 0.384806,1645479829508606
0.579718, 0.163007, 0.384498,1645479829513606
0.57949, 0.164868, 0.384172,1645479829518606
0.579256, 0.166741, 0.383849,1645479829523605
0.579027, 0.168615, 0.383531,1645479829528605
0.578795, 0.170472, 0.383213,1645479829533606
0.578573, 0.172311, 0.382891,1645479829538606
0.578354, 0.174141, 0.382562,1645479829543605
0.578141, 0.175982, 0.38224,1645479829548605
0.57792, 0.177823, 0.381908,1645479829553605
0.577696, 0.179649, 0.381565,1645479829558605
0.57748, 0.181462, 0.381235,1645479829563605
0.577263, 0.183284, 0.380904,1645479829568605
0.57704, 0.1851, 0.380566,1645479829573604
0.576825, 0.186908, 0.380224,1645479829578604
0.576613, 0.188713, 0.379887,1645479829583604
0.576398, 0.190515, 0.379542,1645479829588604
0.576181, 0.192322, 0.379191,1645479829593604
0.575959, 0.194114, 0.378838,1645479829598604
0.575756, 0.195898, 0.378489,1645479829603604
0.575545, 0.197676, 0.37815,1645479829608603
0.575331, 0.199463, 0.377795,1645479829613603
0.575112, 0.201233, 0.377424,1645479829618604
0.574906, 0.202977, 0.377054,1645479829623604
0.574698, 0.204715, 0.376667,1645479829628605
0.57449, 0.206456, 0.376299,1645479829633604
0.574296, 0.208203, 0.375941,1645479829638604
0.574086, 0.209938, 0.375573,1645479829643604
0.573887, 0.211656, 0.375191,1645479829648604
0.573681, 0.213369, 0.374812,1645479829653604
0.573478, 0.215094, 0.374429,1645479829658605
0.573262, 0.216812, 0.374028,1645479829663604
0.573057, 0.218512, 0.373633,1645479829668604
0.572859, 0.220211, 0.373246,1645479829673603
0.572648, 0.221915, 0.372851,1645479829678604
0.57244, 0.223613, 0.372447,1645479829683604
0.572235, 0.225305, 0.37205,1645479829688604
0.57204, 0.226977, 0.371645,1645479829693604
0.571836, 0.228642, 0.371231,1645479829698604
0.57163, 0.230306, 0.370814,1645479829703604
0.57142, 0.231979, 0.370401,1645479829708604
0.571227, 0.233629, 0.369999,1645479829713604
0.571051, 0.235257, 0.369598,1645479829718604
0.570858, 0.236881, 0.36918,1645479829723604
0.570663, 0.238502, 0.368744,1645479829728603
0.570468, 0.240123, 0.368321,1645479829733603
0.570277, 0.241736, 0.367888,1645479829738603
0.570083, 0.243334, 0.367456,1645479829743603
0.569895, 0.244936, 0.367015,1645479829748603
0.5697, 0.246534, 0.366574,1645479829753603
0.569512, 0.248126, 0.366127,1645479829758603
0.569328, 0.249704, 0.365689,1645479829763603
0.569146, 0.251268, 0.365244,1645479829768602
0.568953, 0.252841, 0.364797,1645479829773602
0.568766, 0.254402, 0.364346,1645479829778603
0.56859, 0.255963, 0.363904,1645479829783602
0.568402, 0.257517, 0.36345,1645479829788602
0.568223, 0.259053, 0.362986,1645479829793602
0.568034, 0.260587, 0.362518,1645479829798602
0.567838, 0.262124, 0.362044,1645479829803602
0.567657, 0.263639, 0.361571,1645479829808602
0.567478, 0.265144, 0.361094,1645479829813602
0.5673, 0.266641, 0.360612,1645479829818601
0.56713, 0.268129, 0.360134,1645479829823602
0.566961, 0.26962, 0.359664,1645479829828601
0.566785, 0.271108, 0.359192,1645479829833601
0.56661, 0.272577, 0.358703,1645479829838602
0.566436, 0.274032, 0.358203,1645479829843601
0.56628, 0.275492, 0.357727,1645479829848601
0.566123, 0.276949, 0.357251,1645479829853600
0.565954, 0.278381, 0.356739,1645479829858600
0.565789, 0.279803, 0.356222,1645479829863600
0.565623, 0.281227, 0.355707,1645479829868601
0.56546, 0.282652, 0.355196,1645479829873601
0.565304, 0.284056, 0.354686,1645479829878600
0.565152, 0.285454, 0.354177,1645479829883600
0.565001, 0.286852, 0.353675,1645479829888600
0.564849, 0.288247, 0.35317,1645479829893601
0.564694, 0.289623, 0.352646,1645479829898601
0.56454, 0.290993, 0.35212,1645479829903600
0.564395, 0.292367, 0.351605,1645479829908600
0.564244, 0.293732, 0.35109,1645479829913599
0.564101, 0.295076, 0.350554,1645479829918599
0.563956, 0.296403, 0.350009,1645479829923600
0.56381, 0.297728, 0.349462,1645479829928600
0.56366, 0.299063, 0.348918,1645479829933600
0.563516, 0.300388, 0.348382,1645479829938599
0.563384, 0.30169, 0.347844,1645479829943599
0.56326, 0.302981, 0.347305,1645479829948599
0.563124, 0.30428, 0.346762,1645479829953599
0.562983, 0.305582, 0.346213,1645479829958600
0.562847, 0.306855, 0.345648,1645479829963599
0.562724, 0.308109, 0.34508,1645479829968599
0.562611, 0.309372, 0.344532,1645479829973599
0.562483, 0.310631, 0.343961,1645479829978599
0.562358, 0.311867, 0.343381,1645479829983599
0.562238, 0.313093, 0.342803,1645479829988599
0.562124, 0.314319, 0.342237,1645479829993599
0.562011, 0.315544, 0.341677,1645479829998600
0.561896, 0.316757, 0.341102,1645479830003599
0.56179, 0.317962, 0.340535,1645479830008599
0.561689, 0.319162, 0.339969,1645479830013599
0.561575, 0.320344, 0.339376,1645479830018599
0.561467, 0.321511, 0.338776,1645479830023599
0.561379, 0.322678, 0.3382,1645479830028598
0.561284, 0.323836, 0.337619,1645479830033598
0.561191, 0.32498, 0.337017,1645479830038599
0.56109, 0.326117, 0.336415,1645479830043599
0.560996, 0.327252, 0.335814,1645479830048599
0.560908, 0.328376, 0.33522,1645479830053599
0.560822, 0.329489, 0.334618,1645479830058599
0.560746, 0.330597, 0.334023,1645479830063599
0.56067, 0.331703, 0.333428,1645479830068598
0.560583, 0.332791, 0.332804,1645479830073599
0.560497, 0.333865, 0.332168,1645479830078599
0.560426, 0.334936, 0.331543,1645479830083598
0.560366, 0.336007, 0.330946,1645479830088599
0.560304, 0.337063, 0.330332,1645479830093598
0.560228, 0.338116, 0.329712,1645479830098599
0.560153, 0.339169, 0.32909,1645479830103598
0.560082, 0.340218, 0.328467,1645479830108599
0.560015, 0.341259, 0.327852,1645479830113599
0.559956, 0.342294, 0.327243,1645479830118599
0.559894, 0.343323, 0.326627,1645479830123598
0.559824, 0.344352, 0.326004,1645479830128598
0.559751, 0.345372, 0.325369,1645479830133599
0.559679, 0.346384, 0.324732,1645479830138599
0.559629, 0.34739, 0.324123,1645479830143599
0.559571, 0.348394, 0.323508,1645479830148599
0.559506, 0.349391, 0.322882,1645479830153598
0.559435, 0.350383, 0.322247,1645479830158599
0.559363, 0.351372, 0.321608,1645479830163599
0.559301, 0.35236, 0.320985,1645479830168599
0.559243, 0.353336, 0.320354,1645479830173599
0.559183, 0.354301, 0.319716,1645479830178599
0.559125, 0.355264, 0.319077,1645479830183599
0.559058, 0.356226, 0.31843,1645479830188599
0.558986, 0.357173, 0.317771,1645479830193599
0.558936, 0.358117, 0.317139,1645479830198599
0.558895, 0.35906, 0.316528,1645479830203599
0.558849, 0.359991, 0.315897,1645479830208598
0.558786, 0.360916, 0.315243,1645479830213598
0.558725, 0.361833, 0.314592,1645479830218599
0.558689, 0.362741, 0.313964,1645479830223599
0.558638, 0.363646, 0.313322,1645479830228599
0.558587, 0.364545, 0.312675,1645479830233598
0.55855, 0.365433, 0.312037,1645479830238598
0.558511, 0.366311, 0.311394,1645479830243598
0.558466, 0.367177, 0.310737,1645479830248598
0.558425, 0.368038, 0.310087,1645479830253598
0.558395, 0.368909, 0.309465,1645479830258599
0.558363, 0.369763, 0.308829,1645479830263598
0.55832, 0.370605, 0.308173,1645479830268598
0.558283, 0.371441, 0.307521,1645479830273597
0.558253, 0.372267, 0.306866,1645479830278598
0.558213, 0.373088, 0.306202,1645479830283597
0.558183, 0.373897, 0.30554,1645479830288597
0.558161, 0.374698, 0.304884,1645479830293597
0.558147, 0.375487, 0.304234,1645479830298598
0.558121, 0.376276, 0.303574,1645479830303597
